Gene,C,Z,Pval,FDR
AC016493.1,0.02164752980360656,23.274847494004767,3.986042508138867e-120,8.801283270706771e-120
AC009063.2,0.020391654710178363,23.269232868250473,4.5435246251443055e-120,1.0031279676501729e-119
GPRASP2,0.027692173682134356,23.266761488984326,4.8129631342237366e-120,1.0625157368978353e-119
MTREX,0.02641834171752912,23.258019332121346,5.900581036548715e-120,1.302497811378053e-119
DHX8,0.026563652293051496,23.253270975323925,6.590837060284254e-120,1.4547293094443207e-119
LTBR,0.02522590638481537,23.249164373760856,7.252453449195128e-120,1.6006115942567333e-119
METTL4,0.03043803102293016,23.24834895180519,7.39151196582536e-120,1.6311492144084646e-119
MAP3K2,0.027563055071702862,23.245572100884754,7.885334690475664e-120,1.7399627098837962e-119
RHCE,0.01933279557814979,23.24185411742933,8.598465667316877e-120,1.8971434764247331e-119
MTM1,0.030229998023830914,23.23820879060548,9.360114904912896e-120,2.0649988079006898e-119
YLPM1,0.028186972785234913,23.235061501650552,1.0071653760691896e-119,2.2217686073721417e-119
DRAIC,0.023651600169448322,23.230905827075727,1.1094526206545258e-119,2.4471817009129822e-119
PURA,0.028360320603281634,23.22834218497047,1.1776596916377394e-119,2.59738715134079e-119
NFYC,0.02810030646795662,23.22774825610762,1.1940494612907965e-119,2.633289572424378e-119
FZD6,0.029896281268837203,23.225151517208314,1.268423581618565e-119,2.797048768583638e-119
SLC25A46,0.02806511145850407,23.2223311789852,1.3544489008419793e-119,2.9864674718172765e-119
SPATA7,0.02607267887926947,23.213129180662932,1.6777255695011227e-119,3.6989249830618753e-119
TMEM51,0.030115224954266655,23.204716982541832,2.040180388150844e-119,4.4976184388017205e-119
UGDH-AS1,0.02475177860982574,23.204095832738595,2.0698544940578297e-119,4.5626095047837457e-119
HNRNPUL2,0.03061814351358989,23.20246434280699,2.149863354390479e-119,4.738531684756457e-119
ATP7B,0.027353604180857492,23.2016145384149,2.1927533037074486e-119,4.832614553946227e-119
AC009646.2,0.03187151171619548,23.196588655781852,2.464452752867294e-119,5.430906617268983e-119
ARMC8,0.026856322191005658,23.182643098134267,3.40743924851401e-119,7.508262008813751e-119
SNHG10,0.02717274084294405,23.179129268729927,3.6971629645911755e-119,8.1459052587399e-119
BX004807.1,0.023484497035541767,23.172915589738597,4.270971170723234e-119,9.409290289882656e-119
SRSF12,0.02673844859398033,23.16790715448648,4.7975439295224806e-119,1.0568385778304189e-118
LINC01409,0.030388827825542437,23.165898874084856,5.02646076052288e-119,1.107162757421882e-118
MRM2,0.027582764908941453,23.16359225384896,5.302866842897118e-119,1.1679368790206136e-118
MOSPD2,0.030056360969155316,23.162596849755328,5.426785893435016e-119,1.1951180875121466e-118
CADM2-AS1,0.022293923438617278,23.161337085664336,5.587767563629053e-119,1.2304556073416736e-118
COQ8A,0.02574750023907541,23.156645008057836,6.230430817389186e-119,1.3718454423588202e-118
AGPS,0.027195943104086292,23.15368543781968,6.67321773491775e-119,1.4692033002282074e-118
CRCP,0.022142281760343645,23.148345571756565,7.553078930666387e-119,1.6627621116973862e-118
TMEM101,0.02828557868365196,23.14595286864182,7.984023868005044e-119,1.757467991683393e-118
KIF26A,0.026424694018890714,23.132773793339798,1.083699111018742e-118,2.385249530508944e-118
PTGES2,0.02662450626483579,23.128747591690836,1.1896781596401395e-118,2.6182680063831e-118
PGGT1B,0.028834254736253038,23.12829148769064,1.2023181369595372e-118,2.6458396514465215e-118
DLGAP1-AS2,0.030117198404935378,23.128048041695376,1.2091195152395973e-118,2.660558843842835e-118
EXT2,0.027711904306066487,23.12732053648916,1.229674218875299e-118,2.7055354283502944e-118
LAMP1,0.027225395092062617,23.125817041375868,1.2732653283755635e-118,2.80118372242624e-118
TOR1AIP1,0.028073990574804274,23.12328064807365,1.3503272275585223e-118,2.970443065301135e-118
ZNF20,0.025141725486918762,23.11944401467462,1.4758298833188661e-118,3.246220669551356e-118
AC108673.3,0.02542195697635428,23.110061062291827,1.8340185906321576e-118,4.033713113804408e-118
SLC25A40,0.028615846508058044,23.101408843005782,2.240722745696284e-118,4.9277530403303965e-118
NFU1,0.02665188235147498,23.090533322803637,2.881895688941393e-118,6.337217478635354e-118
ADPRHL2,0.02810218130266471,23.08922480094376,2.9704646090576514e-118,6.531369929341926e-118
FOPNL,0.027933427765834597,23.088497320802023,3.020874784699002e-118,6.641591707889042e-118
DAGLA,0.02499400049073671,23.083134367536875,3.419813598194399e-118,7.517984708416557e-118
KLHL42,0.027449722879966568,23.082871013385553,3.4407050861966654e-118,7.563207399642283e-118
AC233701.1,0.02573882805166866,23.080550089383596,3.6304169061404653e-118,7.9794805853214e-118
DDX59-AS1,0.026217348382164527,23.07881664699846,3.7788873736486907e-118,8.3050382033657e-118
ITPRIP,0.028374805655577436,23.076881031990155,3.951846794331932e-118,8.68435071932597e-118
GSTK1,0.025967310727499977,23.074795290886495,4.147075083911709e-118,9.112524846953346e-118
AC093523.1,0.02617368050481855,23.072642415659544,4.358687942120653e-118,9.576618350865612e-118
NARS2,0.026101789068495133,23.061562295032164,5.6307120714942956e-118,1.2370273537430837e-117
GPC6-AS1,0.02177656969325237,23.060090715937104,5.825444570137409e-118,1.2796896009925897e-117
SBNO1-AS1,0.028216927041754866,23.057610442745066,6.1689875275281365e-118,1.3550304231397525e-117
BCKDK,0.02848227096244699,23.054713023187762,6.595999321538464e-118,1.4486896165262094e-117
ZNRF3-AS1,0.023755477035454886,23.054426808577038,6.639749420961438e-118,1.4581628507881264e-117
DDX52,0.02750048742782087,23.03341962766859,1.0784072770399121e-117,2.3680820634236433e-117
SS18L1,0.02595110210895277,23.029998651046377,1.1669857310701113e-117,2.5623537501293877e-117
RMND5A,0.02719269224169728,23.016068787854557,1.6091959025544157e-117,3.53298720942146e-117
SMAD1,0.028143529530675566,23.01294232785195,1.729485361106231e-117,3.7967294182343244e-117
CXCL17,0.022428684944339847,23.005031736205442,2.075456445968446e-117,4.5558141029878305e-117
CCDC146,0.02802949207653465,22.99997895864755,2.331767318241201e-117,5.117963674049445e-117
CPT1A,0.026997645934275276,22.998600585444237,2.4070159784236285e-117,5.2826347328624186e-117
LINC02603,0.024252842751819086,22.992988698478538,2.7392405834030676e-117,6.011203236200875e-117
PRMT9,0.024196103007406138,22.9927448358501,2.754672029130529e-117,6.044505290914228e-117
NR2C2AP,0.027795908286537906,22.987178123173678,3.1315188072619945e-117,6.870771722671869e-117
EGLN2,0.02678487573723078,22.98521002621984,3.276718574719517e-117,7.188682032976664e-117
AC068025.2,0.024424981245671808,22.975628515599176,4.085503581584034e-117,8.96221517952539e-117
DDHD2,0.026014501008260832,22.974044524956813,4.237212434567971e-117,9.294149482476448e-117
GIPC1,0.02737592290403301,22.971724663084736,4.46960541604907e-117,9.802982946321132e-117
DYNLT3,0.027174424985507522,22.969417218907928,4.71337172012107e-117,1.0336664142064102e-116
AC012414.5,0.02604485459447566,22.968976211685415,4.761449913550655e-117,1.0441132063100488e-116
PPP1R42,0.02596813317623279,22.96107498742701,5.7107296782644565e-117,1.2521594351208504e-116
AL357054.2,0.027670150781889297,22.95838776405158,6.0748745129318695e-117,1.3318797042098052e-116
MIA3,0.027211377815189283,22.956998189206796,6.2721742537167564e-117,1.3750087800263536e-116
QTRT2,0.027372890044918916,22.953495609668497,6.798334480227954e-117,1.4902171393839823e-116
GRK2,0.025985822827437274,22.952331199247066,6.982833667794895e-117,1.530517841800987e-116
CCDC66,0.026773221454458783,22.945272654531188,8.213230826362823e-117,1.800032744286703e-116
AC099850.1,0.024500956049736438,22.945034492806425,8.258321571106109e-117,1.809746927288626e-116
ZNF280C,0.028730284263035862,22.944803463113523,8.302298098669465e-117,1.8192151574973674e-116
AC027237.3,0.03036517775238108,22.943740060439826,8.5077501339504e-117,1.8640611626325705e-116
TMEM87B,0.025657596820374242,22.93898714815117,9.489844379917424e-117,2.0790465562165263e-116
AL109838.1,0.02100716095304022,22.936227015429022,1.0111293152434182e-116,2.2149887356752163e-116
CHMP3,0.028019703526657194,22.930647580101546,1.1494296261796289e-116,2.5177169672076012e-116
RAB21,0.027733105040207616,22.93053311313162,1.1524563377764476e-116,2.5241124800102825e-116
ZNF563,0.022228175062802297,22.927511524898936,1.2352939498934941e-116,2.705292604247688e-116
NPRL3,0.024499606992002255,22.921284565390287,1.4252238120026908e-116,3.1209492862834435e-116
PDE6D,0.026662751378873945,22.9189501716871,1.503709274191697e-116,3.292511003299249e-116
CNGA4,0.02539088967526514,22.91851922046791,1.5186632304969608e-116,3.3249456704796196e-116
TATDN1,0.027190847089467743,22.91751711073181,1.5540126999477743e-116,3.4020239075366e-116
GRPEL1,0.02740198228284668,22.91713523812479,1.567698348477575e-116,3.4316660992360563e-116
LINC01422,0.026202312734997495,22.915610287860666,1.6235597992385527e-116,3.553616376525292e-116
LRRC45,0.028167668908838126,22.909349047751043,1.874522421644232e-116,4.1025381314049455e-116
AAGAB,0.026861803778211412,22.907815748668796,1.9416658795885452e-116,4.249092866743969e-116
AC036176.1,0.026707902156843412,22.907571376458964,1.9525865636714448e-116,4.2725953301842904e-116
AC097382.3,0.024690601093329632,22.906734678516084,1.9904439256285425e-116,4.355030059170208e-116
AC068725.1,0.0212498990684496,22.90631591107512,2.0096657437356393e-116,4.396679290697266e-116
PIP4K2B,0.02682132429581153,22.906216076906293,2.0142755083532723e-116,4.4063560050215315e-116
ZNF710,0.02589503563105185,22.905157292028115,2.063818330033462e-116,4.514315743029087e-116
GGA1,0.025350784820605574,22.903751617121753,2.1314770320944407e-116,4.6618777744483797e-116
XPO7,0.027276181253747728,22.903099518195376,2.1636115624196333e-116,4.7317226739371743e-116
MECR,0.025703980132481027,22.900406799847715,2.3015065927392274e-116,5.032826737211876e-116
NECTIN1-AS1,0.024750002693173068,22.886069476694253,3.1976482046301244e-116,6.991819518201067e-116
CNN1,0.029803203680818333,22.878219550529476,3.82814560400403e-116,8.369658713357333e-116
NISCH,0.02544474970949166,22.875136867584594,4.108410841983949e-116,8.981584213361095e-116
SMAD7,0.025629709834485436,22.874607077733028,4.15859902603645e-116,9.090461024966798e-116
MKX,0.02388380072827009,22.87254470558347,4.359868487064104e-116,9.529542176447707e-116
SMYD4,0.02624168066380082,22.865548797550886,5.117860057156766e-116,1.1185279558304104e-115
ARHGEF17,0.027337142080492646,22.864882073369095,5.196629459388705e-116,1.1356381690273077e-115
NAMPT,0.02793746394389693,22.860895289858984,5.693546492705272e-116,1.244116065044901e-115
MBIP,0.027733067171659114,22.85412541003382,6.648365212556052e-116,1.4526222621954662e-115
FAM234B,0.02538540910560902,22.851244650202524,7.101667875142689e-116,1.5515221828840197e-115
JHY,0.02686302239492078,22.840040706246107,9.177726595799673e-116,2.004899259859773e-115
CHMP4B,0.028191915425890803,22.832862034258387,1.0816016853554779e-115,2.3625695738411594e-115
HEATR1,0.02664137948923185,22.832245231313113,1.0969713698592284e-115,2.3959202587802502e-115
TPD52L2,0.02640984062837873,22.832070182533247,1.1013728656987388e-115,2.4053111173729698e-115
FREM1,0.026691610861127202,22.825090202476254,1.2920176803259134e-115,2.82140327120939e-115
CHCHD7,0.02753299735611719,22.818260443661902,1.5103928097965316e-115,3.2979680573542617e-115
USP46,0.02734442767670438,22.81477839434053,1.6355351048203575e-115,3.5708880581196223e-115
DNAJB5,0.027478193824329276,22.811149311217896,1.7769859604711382e-115,3.879361008312373e-115
NKIRAS2,0.026995068945654514,22.800024673930693,2.291275104937928e-115,5.001649725093835e-115
KIAA1143,0.027505132814236045,22.79424134318524,2.614844306125619e-115,5.707444724031565e-115
MBD2,0.028002002192278802,22.785565827920035,3.187694521881875e-115,6.9571668716293955e-115
LINC00634,0.026279675115539154,22.782726062404716,3.401184418024596e-115,7.422423904214534e-115
MISP3,0.02707125086530341,22.77918563282769,3.687441723172181e-115,8.046380968497181e-115
ZNF12,0.027399759410941363,22.776913222378468,3.8837196902670897e-115,8.473896571628147e-115
DARS2,0.025428832636531836,22.76262495952494,5.380379635680327e-115,1.1738377234738428e-114
CCNK,0.027672661580575093,22.761537544750492,5.515478155271469e-115,1.2032009734159348e-114
PXDC1,0.028823379194734943,22.760746579263834,5.615868467592638e-115,1.224987904694066e-114
KCTD3,0.02780171575378322,22.75309964111725,6.685571992089488e-115,1.45818730892788e-114
AC099489.1,0.02333905223547725,22.75266908335582,6.7515158643723545e-115,1.472434252534865e-114
HIST1H2AI,0.03868030178754462,22.752601205487853,6.761971059589056e-115,1.4745781878305704e-114
PTPRB,0.026542333768577193,22.748347096233047,7.450519051471821e-115,1.624579278856861e-114
APLF,0.030270106430583053,22.745875634189492,7.882227622862759e-115,1.7185542187614137e-114
ICMT,0.02872194433467744,22.739274336598598,9.16168590593917e-115,1.997328754115257e-114
RABIF,0.026559125442961604,22.732163389806214,1.0772690417184812e-114,2.3483251453325758e-114
LINC01584,0.01725906688427903,22.72958114261477,1.142523108696981e-114,2.49034169011089e-114
AL117381.1,0.02339877167054839,22.72713637090656,1.2079344935071536e-114,2.6326748826267074e-114
NELFCD,0.026137404253993485,22.722871177149944,1.3311262419500581e-114,2.9009015941167906e-114
CGRRF1,0.02743697565330497,22.721550834845473,1.371745976531386e-114,2.9891475604172343e-114
CDC42SE1,0.025744646626516817,22.718768970653013,1.461423168130174e-114,3.1842676118590443e-114
RAB20,0.026856923418590493,22.71809242458334,1.4841028732593098e-114,3.2333855492532783e-114
PAXIP1-AS1,0.027249789704470034,22.710898718322653,1.7480962841030075e-114,3.8081912959150604e-114
LINC02073,0.020672790935247282,22.710783043071725,1.7527036072495693e-114,3.8178759207099134e-114
AC079336.4,0.020816854864954833,22.707475739881406,1.889685793609593e-114,4.1158814212906495e-114
EIF1B-AS1,0.026526247681236025,22.704395362547267,2.026861546355825e-114,4.4142534978573306e-114
PDPR,0.02628085202554152,22.69883725537311,2.300003095848423e-114,5.0086598782839365e-114
TPGS1,0.02683597800550274,22.69427187212984,2.551622200819169e-114,5.5560920277222865e-114
FBXW4,0.02578370944043826,22.69254972387858,2.6535180550693128e-114,5.777434717576664e-114
AC109460.2,0.024796926163442312,22.680559151445358,3.4848939025452034e-114,7.586867607072034e-114
TLN1,0.027299485894179878,22.675310458034968,3.9263006816672684e-114,8.54705402908867e-114
TEX2,0.025927838424088124,22.669772270442724,4.452678364138385e-114,9.692017101323256e-114
NIPBL-DT,0.02837445190001389,22.666264157450797,4.8219669598365296e-114,1.0494869265526564e-113
NXT2,0.029133637369340337,22.66540744025095,4.91670106885199e-114,1.0700068722349043e-113
DLST,0.025240474342643048,22.66074569436871,5.465699990726583e-114,1.1893742070528368e-113
MARVELD1,0.02770423471149797,22.648462158997535,7.223293012415201e-114,1.5716937492033666e-113
AVEN,0.026860449035403848,22.647287574545256,7.418407779218419e-114,1.6139993920389864e-113
NCR3LG1,0.028612667564979932,22.64501608028361,7.810781082590213e-114,1.699210194780431e-113
C12orf45,0.026783972731559035,22.641798862206535,8.402214333670362e-114,1.8277061514985493e-113
SMCR5,0.021290548326990878,22.638999912163126,8.952991996811487e-114,1.9473355669099046e-113
DISP1,0.02286653486294769,22.624351786484684,1.2480209465563967e-113,2.7142788340160586e-113
STRIP1,0.025852409997859784,22.623336094465255,1.2770881870684827e-113,2.7772403264798347e-113
LINC02798,0.030253923898019897,22.61710297873293,1.4708663299289768e-113,3.1983484325997995e-113
SDSL,0.028265326025948143,22.613781431580016,1.5858429996610697e-113,3.4480436446531464e-113
AL359220.1,0.02087333295865698,22.611413718416568,1.673237837133754e-113,3.63772816203531e-113
AC080068.1,0.026321836838325747,22.61044750235685,1.7102681737049354e-113,3.717892117918658e-113
XPO6,0.02704119703579486,22.60436113983984,1.9630810823109503e-113,4.267080297332624e-113
NPIPA8,0.02532868778080479,22.602961588840987,2.0263008179494904e-113,4.4040932794876775e-113
MED17,0.025418503481852893,22.601634932273,2.0881026466205548e-113,4.537999546687978e-113
RXRA,0.02767636850681912,22.598414274491805,2.246076077896389e-113,4.8808682587519245e-113
EIF2B1,0.016244363176624036,22.594555199583187,2.4511477279081605e-113,5.326011898472021e-113
AC018866.1,0.0011310239243981382,22.592852949165962,2.547446708838117e-113,5.534747078585605e-113
UBAC1,0.026450312089024076,22.590153831375897,2.7079386693497927e-113,5.882900812504252e-113
RALGAPB,0.02737872781913852,22.582236497974304,3.2393066883534334e-113,7.036631424061025e-113
SH2D5,0.025055140635597294,22.570022502355137,4.270124483880589e-113,9.274986986242656e-113
HDHD3,0.0254340240267671,22.569623714889964,4.3088073239988463e-113,9.358147547181596e-113
TTC32,0.02814052581058747,22.56765401096894,4.5050618316256895e-113,9.783485703528613e-113
AL589935.1,0.029121689782378647,22.567063143937908,4.565655082229226e-113,9.914161886772432e-113
AC018362.1,0.023005200886046878,22.566890858313663,4.5834756012200034e-113,9.951943068653366e-113
APTR,0.02517380352979648,22.56490421566785,4.794050378323099e-113,1.0408199506179994e-112
ERCC5,0.028294495201941883,22.564698325647424,4.816418494196481e-113,1.045580053099155e-112
RHBDF1,0.026963121103137484,22.56429884752938,4.860115773134128e-113,1.0549691304883146e-112
MRPS33,0.027319151166393628,22.562020910404787,5.116958831067836e-113,1.1106190710388685e-112
BST2,0.031978085902264794,22.56073581705304,5.267787788007261e-113,1.1432508828141895e-112
GAN,0.0261466497964234,22.557544870367728,5.661769135693513e-113,1.2286424178817896e-112
PPP3CC,0.024636658963732763,22.55054475741756,6.632132754270751e-113,1.4390856310075866e-112
PAK1IP1,0.02756441725850933,22.547165206825493,7.158358708624164e-113,1.553126982314173e-112
TMEM116,0.02531824458412773,22.543495227056255,7.777102020075334e-113,1.6872187325236495e-112
LINC01865,0.025008053295592372,22.54245172786095,7.962583133035145e-113,1.7272995537440511e-112
AP3S1,0.026579206914738803,22.53483306634676,9.4574657640574e-113,2.0513914989096664e-112
CSNK1G2,0.026017216906810085,22.53283572085965,9.893723852973593e-113,2.145821805157062e-112
SLC35E4,0.024597699035077282,22.527056618471512,1.1272419323049115e-112,2.4446185626081527e-112
POLR3G,0.02516490995274172,22.52599333327279,1.1546220017004774e-112,2.503766945814943e-112
ITPRIPL1,0.028576858493681006,22.521717231702898,1.271600595810699e-112,2.757178622642359e-112
PPP2R5D,0.027669778818291423,22.518010698125668,1.382524253238922e-112,2.9974161941548486e-112
FAM163A,0.02454174545496486,22.51740209966456,1.4016388522346628e-112,3.038579001363895e-112
AC011444.1,0.022947888753784132,22.5165993404569,1.427255547034132e-112,3.0938286908436843e-112
SLC7A5,0.003441022300938669,22.5021131947535,1.978755798155614e-112,4.288909133345094e-112
PHF5A,0.027964187378712698,22.494344899696785,2.3574607293424945e-112,5.10927451127974e-112
AC004053.1,0.019930696437934693,22.490279484368898,2.583656665415932e-112,5.598990107758054e-112
NUP88,0.026546292040378006,22.487893802701542,2.726348520824837e-112,5.907672405231421e-112
ZNF263,0.02647254334067287,22.480504969002496,3.220132545228738e-112,6.977003108092665e-112
DMPK,0.023299662946425756,22.478758726050053,3.349311482774479e-112,7.256226767839055e-112
AL162231.1,0.026562761045781168,22.47584249741062,3.5766727808378057e-112,7.748090085753623e-112
STIM1,0.026827271997317603,22.470125144284832,4.0680850055613236e-112,8.811820025810295e-112
PLCH2,0.024762220524916827,22.46114019560054,4.979967193611861e-112,1.0786045102523315e-111
MORC2-AS1,0.025034869949497995,22.460646844934264,5.035567741577112e-112,1.0905469000703607e-111
PARP14,0.028088047002859776,22.45571338488952,5.626804089617788e-112,1.2184784638062335e-111
AL049828.2,0.02525894526369428,22.453575793125406,5.904030829671026e-112,1.27839434750701e-111
FOXRED1,0.026524684824450688,22.450825935991222,6.280801807798878e-112,1.3598514855993793e-111
ST3GAL4,0.025627304057992593,22.447091351861754,6.831203585981109e-112,1.478882903986336e-111
RBM5,0.026349167161035237,22.444194122635935,7.291137874416164e-112,1.5783090386379456e-111
LINC01289,0.02408756492925837,22.440126404443063,7.98950292063611e-112,1.7293251966306253e-111
HMG20A,0.02590081564303611,22.436346541688987,8.69814507504882e-112,1.8825379356523558e-111
CERS4,0.013111414017867777,22.43405370837756,9.1582193280365e-112,1.9819300096959074e-111
ZNF486,0.02890040287133444,22.42933296664658,1.0183366108694956e-111,2.20357998315018e-111
PHF8,0.024757849482289627,22.42089830353429,1.2308358145597302e-111,2.66316317493098e-111
SMNDC1,0.02675428189471529,22.415125021266064,1.4012651201239736e-111,3.031643701369858e-111
RERE-AS1,0.02239316406296279,22.414572957382923,1.4187475092838142e-111,3.0691856400434126e-111
EGFL7,0.028267339521187165,22.41155605800363,1.5182016067584259e-111,3.2840343745202418e-111
STX2,0.02593503018969836,22.408002618837447,1.6443023808781026e-111,3.5564781017966366e-111
AC091153.2,0.022565464258273837,22.40595010163589,1.7218480376132976e-111,3.72386117965181e-111
LINC01081,0.016588115059426575,22.40476392670742,1.7683157855070397e-111,3.824007185111687e-111
AC013727.2,0.02375334565666231,22.39878946930871,2.0220900683124325e-111,4.372397009488255e-111
STK32A-AS1,0.026459454030688803,22.3971312836559,2.0987572439619443e-111,4.5377599836019104e-111
VTI1B,0.026242091313658927,22.396453842858435,2.1309076373687612e-111,4.6068509650816905e-111
RPGRIP1L,0.02619403185885732,22.3937420639156,2.264602336800381e-111,4.895439813416648e-111
MAJIN,0.021427262465992747,22.391372358812074,2.3882678148236295e-111,5.162297412025144e-111
HTR2C,0.05512382370811782,22.385748475630407,2.709405369508968e-111,5.8559076316268726e-111
BEND4,0.02909613344541424,22.385105038734565,2.7487916893909864e-111,5.940490398220601e-111
COL8A1,0.029892068331995186,22.384333550417104,2.796770357246996e-111,6.043625142179842e-111
SYDE2,0.028044173535185714,22.383155812701965,2.8716302381211345e-111,6.204824109939359e-111
LINC02018,0.026418065042840347,22.377024721157007,3.2948714308641885e-111,7.118683415429254e-111
EIF2D,0.027442797467521818,22.37675396048422,3.3149348869558548e-111,7.161375761094527e-111
AL358944.1,0.024422844446549952,22.376511019676894,3.333040640504596e-111,7.199831383579016e-111
IDH3A,0.025729475020751503,22.371419507023887,3.736050299704786e-111,8.069649865022524e-111
GSTM5,0.026240803353717788,22.371023714030255,3.769343990980234e-111,8.140817406320164e-111
HIKESHI,0.02645646128493491,22.369093899540502,3.935968470443367e-111,8.499905929309864e-111
RCCD1,0.027167934341228005,22.36711760778777,4.114226620610837e-111,8.88404990908703e-111
PIGU,0.025249852649139082,22.3592423667193,4.9082480528756194e-111,1.0597649642017917e-110
SFXN4,0.025005997325623565,22.349458213507106,6.110883760430234e-111,1.3193115241331271e-110
CEP131,0.025976059969530715,22.346214545655386,6.571255642907939e-111,1.4185739433606293e-110
GLB1L3,0.02710456825724277,22.344628629045992,6.808784375451374e-111,1.4697162030624098e-110
SLC18B1,0.026482098424118177,22.33618042378575,8.226219714031261e-111,1.7755156127770134e-110
AP000640.2,0.02126479002142247,22.334867907150553,8.471442969569233e-111,1.8282764924085876e-110
DDX49,0.02591039040195091,22.330252029945502,9.393247486404487e-111,2.027031722863738e-110
PTCD3,0.02576424607949511,22.32826296158237,9.820717879517797e-111,2.1190847007668842e-110
SPPL2A,0.025504955547658074,22.31770918834444,1.2435519503058476e-110,2.683053408182053e-110
LINC01854,0.0337625419452436,22.314533044093913,1.335082035579216e-110,2.8802729420474296e-110
CFTR,0.024319436920582305,22.312130539016053,1.4087571697764128e-110,3.0389401215153064e-110
PHLDB3,0.02517348612611486,22.311328255719324,1.4342528025530552e-110,3.093656035916248e-110
AL080316.1,0.022600678774781186,22.307429278986604,1.5648685712228396e-110,3.3750833706977023e-110
POLK,0.026202920804704325,22.307325851252664,1.5684904499193716e-110,3.382585927352155e-110
NFKBIA,0.026756784899659138,22.29592358696897,2.0236684292072914e-110,4.363818118193781e-110
DPY30,0.026665705075552333,22.295524163480152,2.0418069951093666e-110,4.4025297704194104e-110
GPR156,0.030288277770477202,22.294938989893957,2.068674202794393e-110,4.460053267984696e-110
NIF3L1,0.028088017302541485,22.294175754338106,2.1042477019467e-110,4.536335274169297e-110
WDR36,0.026478659762143645,22.292851336990292,2.1674321039415834e-110,4.671804062000973e-110
CA4,0.02677400593967682,22.29285029066804,2.1674827623076615e-110,4.671804062000973e-110
TNFRSF1A,0.028864940910170236,22.28981157793029,2.3197030991894583e-110,4.9994441120666806e-110
BCAS4,0.025683749616340224,22.281253072476353,2.808224857464819e-110,6.051757895318104e-110
GDNF-AS1,0.028056749923169432,22.27999784606653,2.888033735744415e-110,6.223178855863319e-110
BEND3,0.02564570634285992,22.279839170966067,2.898282337499296e-110,6.244692666941254e-110
AC004593.1,0.019874585757747962,22.269581617966633,3.6439233729545157e-110,7.850548064430437e-110
MYO15A,0.0229910120812019,22.26791779850712,3.781748796051832e-110,8.146738645701729e-110
AC019130.1,0.020687821040219937,22.267731812020237,3.797475031594166e-110,8.179870024255123e-110
PQBP1,0.026147286273677118,22.266760964002618,3.880631578011681e-110,8.358228926144502e-110
KHNYN,0.030116045035995066,22.265459885085953,3.994930110505159e-110,8.603623774161553e-110
STARD7,0.02697396521747199,22.265156522514662,4.022059626986694e-110,8.661260678220023e-110
ALDH1B1,0.027017381244357964,22.26336315557414,4.1862373836990567e-110,9.013985193797312e-110
GNL1,0.027325835286073664,22.262272938192122,4.289295143649583e-110,9.23505118214083e-110
LINC01871,0.0246461009969576,22.260131648820472,4.4991383383919346e-110,9.685969869227542e-110
ZNF420,0.026030338939384737,22.258672106121587,4.6480127062778827e-110,1.0005561548823245e-109
DBNL,0.026652565341532392,22.256367791175833,4.893125226864828e-110,1.0532243467253681e-109
ZNF385A,0.027135526742219133,22.255235691073707,5.018231921330163e-110,1.0800545471819823e-109
IMPA1,0.02695076801635056,22.253841238326544,5.176726857675778e-110,1.1140652220101597e-109
SEPTIN5,0.02619236929979123,22.252574254090078,5.32506089102731e-110,1.1458832032232515e-109
CLNK,0.022946781081599466,22.250498039275673,5.577362803934892e-110,1.200065867739377e-109
LINC02666,0.0308265044075351,22.24969357682659,5.678297354759447e-110,1.2216723237007977e-109
LINC00310,0.02828173406805017,22.247571970456743,5.953321176904522e-110,1.2807263255445928e-109
SP2-AS1,0.023173643281012568,22.245834359665604,6.188440709879187e-110,1.331185815540442e-109
PIGN,0.0219785008343565,22.240560938465773,6.960261403729602e-110,1.4970745393753165e-109
ZDHHC15,0.02622888667289446,22.219457941599348,1.1137105260530387e-109,2.3952487862616647e-109
LIN28B-AS1,0.02408197142997786,22.21818278377985,1.145781480624079e-109,2.463999055444293e-109
CCDC38,0.02142692521908517,22.21733996871338,1.1674830195697426e-109,2.5104394388744162e-109
NDRG2,0.026033641653641876,22.212439330852153,1.3020461802826173e-109,2.799535670985651e-109
FSD2,0.02318138683459633,22.206959517870654,1.4709195527910899e-109,3.162343074971445e-109
AL034417.2,0.022819542035170528,22.19508908538268,1.9154566295804484e-109,4.117682287394232e-109
CKAP4,0.027662261924312044,22.192268731777197,2.0394428008486715e-109,4.383817770609519e-109
WFDC2,0.027141561145581403,22.187194297943897,2.2830327722420396e-109,4.9069718311522885e-109
CDH24,0.02637213420858635,22.18459476851003,2.418855047250848e-109,5.198424275801486e-109
PDZD11,0.026669581854585164,22.178114104764504,2.7936114860006296e-109,6.003276535141635e-109
PACSIN2,0.02463575633365191,22.17747060411803,2.833848043245617e-109,6.089187776156566e-109
UNC45A,0.023657162651410674,22.177047014539205,2.860649221672441e-109,6.146216940638905e-109
STK11,0.015514096546989837,22.168065930358264,3.4923875658380553e-109,7.502848642079827e-109
AC020916.1,0.026157743431429632,22.167589655877507,3.529530953123883e-109,7.581955380784639e-109
MARCH5,0.025185780876744352,22.166321712306463,3.63034761656653e-109,7.797814907795224e-109
RBMS3-AS3,0.01965664463292586,22.16294730216317,3.9128758014559174e-109,8.403907394155981e-109
EXTL3,0.029072045299229417,22.159607417221107,4.214111691364404e-109,9.050065555526576e-109
