"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"PCDH9",116.662338142034,-6.73063067356263,1.82135502293723,-3.69539743147296,0.000219543097428385,0.00685361892972022,"PCDH9"
"DLGAP1",118.793947933878,-6.75573453192287,1.6368448694598,-4.12729065409384,3.67062331581045e-05,0.00213061597903229,"DLGAP1"
"FTL",119.268458163428,-6.76216225089825,1.63583045080265,-4.13377941924254,3.56845979372934e-05,0.0021042017917024,"FTL"
"RPS15",119.683946691734,-6.76726201388163,1.64020715946211,-4.12585811178931,3.69354946431074e-05,0.00213061597903229,"RPS15"
"RPL37A",120.366183696752,-6.77511143981473,1.62712394630403,-4.16385700376682,3.12916133086566e-05,0.00195370108034165,"RPL37A"
"RPL28",120.812406512411,-6.78081213873562,1.63420352702845,-4.14930700282204,3.33483314643042e-05,0.0020111317622848,"RPL28"
"RPS11",121.501453072194,-6.78907609646043,1.63435568417428,-4.15397710681959,3.26745879979146e-05,0.00199314986787279,"RPS11"
"CADM1",121.806492130268,-6.79283838656928,1.64320714665471,-4.1338904838616,3.56673484845671e-05,0.0021042017917024,"CADM1"
"NACA",122.543347080791,-6.80141760657948,1.63167852537895,-4.16835638931994,3.06803967420968e-05,0.00193834363702747,"NACA"
"MGAT4C",123.325599214624,-6.81121904352517,1.74240070105446,-3.90910026574437,9.26405104234698e-05,0.00366897902102503,"MGAT4C"
"RPL26",125.945522805807,-6.84105378034501,1.62861629150054,-4.20053134433646,2.66289297454134e-05,0.00170264735131215,"RPL26"
"RPL30",128.041331842627,-6.86510185180985,1.62912336285178,-4.21398526861249,2.50903657918642e-05,0.00162383623484663,"RPL30"
"MIF",128.136180017206,-6.8664573590295,1.6513627952011,-4.15805501915364,3.20968728652898e-05,0.00198067563134992,"MIF"
"RPS15A",128.956212939546,-6.87540006487871,1.62727129040542,-4.22510991585538,2.3882418149892e-05,0.0015647406558207,"RPS15A"
"RPL24",132.844241611639,-6.91850889726747,1.62675113907537,-4.25296084390627,2.10962475590263e-05,0.00139947232244691,"RPL24"
"GPM6A",133.625641111258,-6.92654458043229,1.62241151704008,-4.26928957769545,1.96096546581428e-05,0.00132957988999296,"GPM6A"
"RPL13A",134.489435308334,-6.93629004933248,1.6226262859884,-4.27473048429468,1.91368646504413e-05,0.00132957988999296,"RPL13A"
"RPS23",134.696290657276,-6.93853288775362,1.62335337611392,-4.2741974667053,1.91826973323848e-05,0.00132957988999296,"RPS23"
"RERE",134.713854063185,-6.93878083373614,1.62500638892405,-4.27000218647166,1.95471051182803e-05,0.00132957988999296,"RERE"
"RPS13",134.717732669946,-6.93883204411873,1.62607672056819,-4.26722303834109,1.97921257413688e-05,0.00132957988999296,"RPS13"
"RPL6",136.248978261015,-6.95525099140604,1.62612348523197,-4.27719730670629,1.89261044873376e-05,0.00132957988999296,"RPL6"
"RPL18A",138.994810515811,-6.98423525278418,1.6274197905661,-4.2916002946939,1.77390048157551e-05,0.0012896013500988,"RPL18A"
"RPL17",139.631967875032,-6.99073734987374,1.62049302660236,-4.31395707054107,1.60358098391807e-05,0.00122344458249056,"RPL17"
"RPL5",140.071296239528,-6.9953789450034,1.62431301018497,-4.30666928180719,1.65731108288515e-05,0.00122344458249056,"RPL5"
"RPS27A",140.733681346274,-7.00224653319113,1.62553997830732,-4.30764338412801,1.6500313218323e-05,0.00122344458249056,"RPS27A"
"RPL18",140.757689003046,-7.00244516384966,1.62265015139227,-4.31543740826784,1.59287181971474e-05,0.00122344458249056,"RPL18"
"NAV3",141.270575399018,-7.00777251299598,1.62731856266691,-4.30633108585167,1.6598456743795e-05,0.00122344458249056,"NAV3"
"RPS8",144.741239612498,-7.04291813961362,1.6213634617606,-4.34382438343952,1.40023466042326e-05,0.00114323774505634,"RPS8"
"TPT1",144.898500764772,-7.04456558965761,1.62554117655201,-4.33367403500664,1.46641254343014e-05,0.00116153005492295,"TPT1"
"HSP90AA1",147.380276157792,-7.0692393220314,1.63080901631874,-4.33480514964834,1.45889287388346e-05,0.00116153005492295,"HSP90AA1"
"RPL11",147.534813284864,-7.07061076699623,1.61823797266615,-4.36932693857563,1.24630062201797e-05,0.00103345584391396,"RPL11"
"RPS14",149.047668554122,-7.08536443358905,1.61569429144177,-4.38533729500671,1.15806192307835e-05,0.000991263649318837,"RPS14"
"AUTS2",149.559927670152,-7.08981223418841,1.76475608416064,-4.01744597897816,5.88323165106324e-05,0.00281282075425159,"AUTS2"
"RPS18",151.205043757294,-7.10634440265125,1.62391903518205,-4.37604600272117,1.20851519146107e-05,0.00101803017794983,"RPS18"
"RPL32",151.665991902763,-7.11068606735851,1.61848060448152,-4.39343298132164,1.11574595902582e-05,0.000970698984352463,"RPL32"
"RPL41",153.038578482501,-7.12372028341009,1.61684664011594,-4.40593443228436,1.05328822927029e-05,0.000931633438789569,"RPL41"
"MAP2",154.77001504536,-7.13997818682411,1.61298551241208,-4.42656064290802,9.57474732910997e-06,0.00086124040806079,"MAP2"
"RPS4X",155.523828076157,-7.14666520748819,1.60785413145957,-4.4448467480073,8.79545422277258e-06,0.000833220634825522,"RPS4X"
"RPL3",156.02586774908,-7.15167206004285,1.611689630335,-4.43737548808099,9.10623644618057e-06,0.000833220634825522,"RPL3"
"EIF1",156.240927256079,-7.15366889396415,1.61129052735127,-4.439713864466,9.00785611671182e-06,0.000833220634825522,"EIF1"
"RPL7A",157.259583498356,-7.16305312988764,1.60901477589636,-4.45182557499959,8.51433162124469e-06,0.000833220634825522,"RPL7A"
"GAPDH",159.885925261243,-7.18724948625429,1.61969914899687,-4.43739782829766,9.10529170829338e-06,0.000833220634825522,"GAPDH"
"NRG3",160.709523016835,-7.19426748947183,1.94858663867814,-3.69204393926882,0.00022245901880765,0.00686389542332674,"NRG3"
"STMN1",162.28231257495,-7.20869744309998,1.61235365618604,-4.47091580401279,7.78853585960121e-06,0.000779882260507616,"STMN1"
"SNHG14",163.775270332183,-7.22162795464588,1.60240669976331,-4.50673849261399,6.58316843923177e-06,0.000712997447081693,"SNHG14"
"RPL9",164.659984648715,-7.22978666309399,1.6094652463552,-4.49204273249553,7.05432641978663e-06,0.000731924654778,"RPL9"
"RPS2",165.455915070166,-7.23681330247979,1.61229074082068,-4.48852872453771,7.17167553202488e-06,0.000731924654778,"RPS2"
"RPLP1",170.656220092854,-7.28161552512701,1.60687290672489,-4.53154415302721,5.85540952868189e-06,0.000647388716014892,"RPLP1"
"MARCKSL1",171.118969219952,-7.28550091291306,1.60680005569069,-4.53416770002622,5.78310689147089e-06,0.000647388716014892,"MARCKSL1"
"PTPRG",171.494036547394,-7.28869190360137,1.60492877744248,-4.54144258988003,5.58706010964237e-06,0.000647388716014892,"PTPRG"
"MT-ND2",172.646057080307,-7.29834070662593,1.60193526241328,-4.55595233956654,5.21487608171422e-06,0.00063874275813776,"MT-ND2"
"FTH1",173.525346497643,-7.30568115267839,1.6000955637319,-4.56577801868243,4.97645161853556e-06,0.00063874275813776,"FTH1"
"RPS24",174.055329459548,-7.31036539017638,1.62474536073208,-4.49939145349058,6.81482660888666e-06,0.000723325696267231,"RPS24"
"KIF5C",174.631054598758,-7.31491775102708,1.6034404803679,-4.5620138948648,5.06652934057591e-06,0.00063874275813776,"KIF5C"
"SYT1",178.278142924301,-7.34486468181759,1.61329298222398,-4.55271594356806,5.29577564689306e-06,0.00063874275813776,"SYT1"
"CKB",178.742456267062,-7.34884754002791,1.6213808889102,-4.53246216869337,5.83001197790065e-06,0.000647388716014892,"CKB"
"ACTB",180.482049910249,-7.36271262835733,1.60335378738463,-4.59206987646018,4.38871363113208e-06,0.000582272581010448,"ACTB"
"BASP1",188.085367521574,-7.42233595338498,1.59202503673485,-4.6621980070161,3.12849967045346e-06,0.000425716609002474,"BASP1"
"H3F3B",190.377685898507,-7.43998320911494,1.59467656814945,-4.66551234131992,3.07849017229158e-06,0.000425716609002474,"H3F3B"
"RPL15",192.898241355836,-7.45897002980064,1.5896885989899,-4.69209506474422,2.70421410280072e-06,0.000397023980988583,"RPL15"
"RPS3A",193.888249419637,-7.46644756070796,1.59290233926621,-4.68732286760748,2.76802097165584e-06,0.000397023980988583,"RPS3A"
"SOX4",196.671292803339,-7.48692142785801,1.58495464878806,-4.72374489300554,2.31540836635802e-06,0.000361408005890059,"SOX4"
"RPS19",198.20106884244,-7.49833265114346,1.59333468806024,-4.70606251613845,2.52547100887203e-06,0.000382933561259539,"RPS19"
"CCSER1",207.386513305427,-7.56384798974047,1.58522154864294,-4.77147689306624,1.82879963922922e-06,0.00029410423289059,"CCSER1"
"FAM155A",213.60829618724,-7.60656822947579,1.5782944642377,-4.81948609833698,1.43928481128512e-06,0.000238696390421567,"FAM155A"
"MT-ND3",218.284490091755,-7.63791197194411,1.57968148355837,-4.83509622125788,1.33081246431229e-06,0.000238696390421567,"MT-ND3"
"H3F3A",219.710999675224,-7.64742098764428,1.57967330057276,-4.84114087695948,1.29095808487636e-06,0.000238696390421567,"H3F3A"
"PTMA",222.78447083809,-7.66763808955113,1.58849795963937,-4.82697383589456,1.38623325256896e-06,0.000238696390421567,"PTMA"
"TUBB",229.430563651836,-7.71012361629672,1.58293444558771,-4.87077884860488,1.11159202376442e-06,0.00021848958778214,"TUBB"
"RPL13",234.614357030548,-7.74241200382151,1.57281140001892,-4.92265760772614,8.53767543967651e-07,0.000174267090609089,"RPL13"
"RELN",234.665955187222,-7.74287270481091,1.6051957562743,-4.82363143220757,1.40967801308541e-06,0.000238696390421567,"RELN"
"STMN2",237.182805775014,-7.75800899885912,1.5653682089929,-4.95602820747865,7.19487752814497e-07,0.000153466824982566,"STMN2"
"MT-ND1",239.792413020107,-7.77384691958899,1.56885894347853,-4.9550961556509,7.22945284447738e-07,0.000153466824982566,"MT-ND1"
"CADM2",242.134162492867,-7.7879024312373,1.56401284638586,-4.97943635772154,6.37697181085413e-07,0.000148418257279891,"CADM2"
"RPL10",244.333651830927,-7.80112292899211,1.56719416640973,-4.9777641444797,6.43229681069813e-07,0.000148418257279891,"RPL10"
"TMSB10",276.852634916663,-7.98185392697436,1.55240225821482,-5.14161447829448,2.72387601474423e-07,7.16522972726847e-05,"TMSB10"
"TUBB3",277.75720310368,-7.9865502249583,1.55559588131814,-5.13407776458682,2.83530854103331e-07,7.16522972726847e-05,"TUBB3"
"TUBB2B",336.411437641631,-8.26356364889178,1.5319916504275,-5.39400044810025,6.89060457974162e-08,1.93291921393554e-05,"TUBB2B"
"DCC",340.05821948051,-8.27925473216221,1.53511964901862,-5.3932309038289,6.92019315333997e-08,1.93291921393554e-05,"DCC"
"CNTNAP2",345.710161675442,-8.30300920671825,1.53863410471522,-5.39635068615293,6.80099584668938e-08,1.93291921393554e-05,"CNTNAP2"
"NRXN1",365.776512852451,-8.38467230484053,1.53153973146923,-5.47466848724647,4.38331415420855e-08,1.48250250375423e-05,"NRXN1"
"MT-CYB",372.445873275679,-8.41069253755875,1.53614718869243,-5.47518662239516,4.37050763077678e-08,1.48250250375423e-05,"MT-CYB"
"ACTG1",375.152113993041,-8.42116437720766,1.52182081278644,-5.53361099181485,3.13704313724666e-08,1.28063753302831e-05,"ACTG1"
"CNTNAP5",376.085104315604,-8.42478633745682,1.52120738866719,-5.53822338769876,3.0555536891203e-08,1.28063753302831e-05,"CNTNAP5"
"AC073114.1",388.644721020061,-8.4723014681964,1.54852251085654,-5.47121621338916,4.46957604297487e-08,1.48250250375423e-05,"AC073114.1"
"TMSB4X",393.912283122536,-8.49153436636994,1.51421436020927,-5.60788128121857,2.04818436683386e-08,9.88155857707934e-06,"TMSB4X"
"MAP1B",445.443789553484,-8.669411905424,1.50618381526068,-5.75587907504075,8.61920710423244e-09,5.13474957291798e-06,"MAP1B"
"MT-ND4",449.156111517833,-8.68147658469964,1.52082984619286,-5.70838125411086,1.14055708785514e-08,6.05293646524723e-06,"MT-ND4"
"EEF1A1",455.332917573476,-8.70118858903135,1.51215882452557,-5.75414992652064,8.70788508691574e-09,5.13474957291798e-06,"EEF1A1"
"PTPRD",516.860907117986,-8.88428821983347,1.49406912792892,-5.94637025406509,2.74153648975494e-09,2.07847630730421e-06,"PTPRD"
"MT-CO3",646.269090157789,-9.2069544308215,1.47752973222243,-6.23131584429967,4.62533497019316e-10,4.09110878113585e-07,"MT-CO3"
"MT-CO2",659.21712660344,-9.23566128211655,1.46709112449443,-6.29521992732334,3.06964328319486e-10,3.25811938078302e-07,"MT-CO2"
"MT-ATP6",728.584592170511,-9.38015658298221,1.4640264575142,-6.40709499124012,1.48318418886217e-10,1.96781462257288e-07,"MT-ATP6"
"MT-CO1",743.134163082434,-9.40869499769093,1.46304909150229,-6.43088126867287,1.26866232259284e-10,1.96781462257288e-07,"MT-CO1"
"TUBA1A",840.939133476055,-9.58727042054407,1.44906011210708,-6.61619924559458,3.68551555230405e-11,9.77951551803879e-08,"TUBA1A"
"MALAT1",3739.97629457722,-11.7411103662583,1.27709987114877,-9.19357258700291,3.80006152030529e-20,2.01669264882602e-16,"MALAT1"
