"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"AKAP6",472.803984486101,1.29927953094356,0.270428215793896,4.80452650670812,1.551181511999e-06,0.000378961530744975,"AKAP6"
"MARCH1",1008.27448032506,1.29286412082968,0.359991061790488,3.59137839256164,0.000328933652550355,0.0210722207460481,"MARCH1"
"ARL4D",402.793277866249,1.28972015945965,0.383010641845359,3.36732199723155,0.000759020082713947,0.0379879009452737,"ARL4D"
"MLLT11",1695.31698970349,1.26425712953637,0.208826256539673,6.05411000745581,1.41196099601269e-09,1.35680038643513e-06,"MLLT11"
"MAPT",176.181331285917,1.259628453062,0.364245283994988,3.45818740395644,0.000543822956874085,0.0296919094711479,"MAPT"
"ASXL3",210.751808768835,1.25473565409339,0.22881922426281,5.4835237648226,4.16936237751113e-08,2.00323964364818e-05,"ASXL3"
"PLXNA4",70.8017726092104,1.24692587982834,0.382242102410117,3.26213641031746,0.00110575919973703,0.0484619409180871,"PLXNA4"
"MAP1A",357.196539935307,1.24547566222218,0.363540921740577,3.42595726571589,0.000612636762366746,0.0328273096384917,"MAP1A"
"ATP1A3",124.209002116585,1.24382852650317,0.302639411638666,4.10993571448068,3.9576928085383e-05,0.00428918677761436,"ATP1A3"
"REEP1",150.806527734983,1.24249613431881,0.332827897702205,3.733149002523,0.000189100650040204,0.0138360242115711,"REEP1"
"POU2F2",155.992457495171,1.23953751899834,0.319931004890745,3.87439010302125,0.00010689206679138,0.0091710848257795,"POU2F2"
"SYNJ1",115.649719543311,1.23329570953641,0.355629481142976,3.46792314735173,0.000524497264571049,0.0291895890792552,"SYNJ1"
"NIM1K",93.7095781671239,1.23297083087387,0.335086544430256,3.67955935971789,0.000233637303213685,0.0159604174811472,"NIM1K"
"RAB3IP",195.877028955453,1.22949041924407,0.281663881404423,4.36509790717087,1.27065833102595e-05,0.00179561462582432,"RAB3IP"
"ELAVL2",369.018799226781,1.22467463413827,0.321543372760983,3.80873853384821,0.000139677560880423,0.0112475550979353,"ELAVL2"
"PBX3",3540.30741896928,1.22064466117796,0.310612427177609,3.92979982246492,8.50166087055542e-05,0.00771413046717813,"PBX3"
"NMNAT2",112.868237775581,1.2186348458663,0.347304977895481,3.50883207390433,0.000450078980852636,0.0261590259274593,"NMNAT2"
"ANK2",1449.22472199948,1.2177979326678,0.33060060952917,3.68359252090354,0.000229969759263564,0.0158602110527512,"ANK2"
"HUNK",392.298680821842,1.2092835371209,0.263489956454366,4.58948626882608,4.44338225071708e-06,0.000814412277057892,"HUNK"
"MCM6",249.97429669305,1.20734276615567,0.364076189215413,3.31618161780233,0.000912565024225118,0.0427068579843534,"MCM6"
"RCAN1",64.9891798526644,1.1963872884072,0.362153830342998,3.30353343846754,0.000954745823890582,0.0438270901450919,"RCAN1"
"SEMA6D",336.551970706981,1.1857540400163,0.236031284672787,5.02371557084105,5.06812786406743e-07,0.000149085704148302,"SEMA6D"
"CTNNA2",1718.43907738966,1.18207293955484,0.312552708687001,3.78199550571998,0.000155576171744371,0.0120778614977364,"CTNNA2"
"RAB3C",149.230472560873,1.14300645864583,0.298742057347314,3.82606476234106,0.000130208048008851,0.0106637432045431,"RAB3C"
"IGFBPL1",457.799895577275,1.13203158171792,0.334307143252154,3.38620219330484,0.000708671481133666,0.0363515684308209,"IGFBPL1"
"PPP1R18",84.6356523448361,1.11021951400771,0.335804703616034,3.30614640608835,0.000945886504992024,0.0438012086715227,"PPP1R18"
"SRGAP1",720.984567490498,1.09140304732379,0.312026197535566,3.49779299284443,0.000469125104778416,0.0267271512263877,"SRGAP1"
"PAK5",216.456143631025,1.08499327498183,0.248165247309179,4.37205969307251,1.23079861053557e-05,0.0017641841644323,"PAK5"
"SOX1-OT",304.94225350633,1.08051923714814,0.263674020927851,4.09793590337746,4.16850665649744e-05,0.0043857558355295,"SOX1-OT"
"ARX",1049.7598503,1.06523288721998,0.32593594667464,3.26822769347173,0.00108223262305474,0.0477042844914712,"ARX"
"ZNF704",1368.18469871474,1.06005224653036,0.268290596797175,3.95113455031655,7.77815768859668e-05,0.00732261385075745,"ZNF704"
"TOX3",1585.55374983547,1.05196335016905,0.30366215650973,3.46425567894347,0.000531700885495915,0.0294766790905313,"TOX3"
"DST",1400.1705928756,1.04570751511295,0.225296227843803,4.64147813357062,3.45925633926006e-06,0.000678267042018568,"DST"
"LRCH1",269.916619962877,1.04096871290805,0.233447225688025,4.45911794342409,8.22976282001518e-06,0.00133285169986178,"LRCH1"
"TCEAL2",173.632118034668,1.03401966083148,0.301208146303419,3.43290735500186,0.000597146104791591,0.0321807858540634,"TCEAL2"
"BACH1",498.119797800301,1.03053691074621,0.308021156938664,3.34566924229631,0.000820842481210381,0.0399717010951569,"BACH1"
"GAP43",778.248798070552,1.02815657529185,0.29057688394178,3.53832886272487,0.000402668208683216,0.0241835814998328,"GAP43"
"IFNAR2",212.973664758219,1.0262059652211,0.23408235047427,4.38395275484001,1.16545059233808e-05,0.00173183555030527,"IFNAR2"
"TTC3",2985.18639482804,1.01844875080289,0.199393540116873,5.10773192655056,3.26048775222628e-07,0.000106810614683158,"TTC3"
"CCZ1",243.698510455786,1.01806720292222,0.287386507447153,3.54250174082868,0.000396350806788475,0.0241054874643421,"CCZ1"
"DAPK1",640.78427354262,1.00294527699702,0.234658810604739,4.27405761757819,1.91947398677377e-05,0.00242695596889098,"DAPK1"
"ACAP3",122.104752860157,1.00281061712766,0.287950270545795,3.48258265299382,0.000496601894528566,0.0280706655205285,"ACAP3"
"PPP1R12B",599.495615886503,0.99536770729579,0.267492709261214,3.72110219394348,0.000198355141918479,0.0142243334110097,"PPP1R12B"
"GADD45G",294.741984270873,0.994195452462754,0.291285186764369,3.41313426716407,0.00064220293474935,0.0339073739980847,"GADD45G"
"RGL1",332.917731762805,0.982360652757053,0.293522480189547,3.34679869195259,0.000817505541704788,0.0399441521292638,"RGL1"
"NCAM2",246.077958677882,0.978642465580878,0.287841448919034,3.39993586488705,0.000674016605618912,0.0349470336452914,"NCAM2"
"GLCCI1",2728.0451193314,0.971317724968212,0.228674254656241,4.247604202005,2.16068677832452e-05,0.00266189224126236,"GLCCI1"
"KIFAP3",239.301570854173,0.969231592517504,0.268421274285271,3.61085981391859,0.000305183593047856,0.0199950741372354,"KIFAP3"
"WSB2",285.713953683316,0.966577301742961,0.244815097037218,3.94819320148388,7.87432459322467e-05,0.00732261385075745,"WSB2"
"ASTN1",464.628255432834,0.960551486722478,0.293139451831268,3.27677315599053,0.00105000691902012,0.0465686145561723,"ASTN1"
"PDE9A",470.945593059164,0.957501097481737,0.218826246018813,4.37562273676906,1.2108628452998e-05,0.0017641841644323,"PDE9A"
"TRIM2",2181.06132121839,0.945765761255267,0.233474895352798,4.05082422170548,5.1037537895338e-05,0.00518066951565776,"TRIM2"
"SLC35F1",1656.45582339095,0.944991402993672,0.279912395085273,3.37602556937783,0.000735410843349326,0.0371937259510076,"SLC35F1"
"RORB",442.557972061575,0.932655438887173,0.266390516913576,3.50108348334993,0.000463370665230313,0.0266728268737152,"RORB"
"KALRN",1204.48907759743,0.931369718024801,0.262724529231255,3.54504286581095,0.000392549241664556,0.0239754439379361,"KALRN"
"LNPK",604.307031732191,0.929803437686827,0.275051897629967,3.38046545287868,0.000723631714196908,0.0368099026080272,"LNPK"
