"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"HLA-DPB1",294.366939498663,-2.53152267558949,0.701912300190949,-3.60660822570114,0.000310225503055651,0.014135396560806,"HLA-DPB1"
"AC093772.1",90.3990748343518,-2.5587303597492,0.796329157581706,-3.21315668952718,0.00131284645606308,0.0393437710729815,"AC093772.1"
"KCNJ5",130.338902076851,-2.57290359518178,0.428450738288141,-6.00513283151693,0.00000000191175325730489,0.000000922766689259975,"KCNJ5"
"CABP7",142.020820040584,-2.57403588564863,0.527962337592917,-4.87541573019044,0.00000108579541459649,0.000210532946799452,"CABP7"
"EMX2",5419.61899585653,-2.58572100858759,0.561644969296734,-4.6038354297472,0.00000414780273919771,0.000563455406834966,"EMX2"
"EMX2OS",3015.29037728769,-2.58888937615641,0.531864151940982,-4.86757636646225,0.00000112975181362061,0.000213583257096273,"EMX2OS"
"RBM47",697.601856984869,-2.59208988330503,0.649396568054402,-3.99153615959344,0.0000656466762896822,0.00451291060093252,"RBM47"
"TRH",2461.54177608468,-2.6208730100708,0.609581828581492,-4.29946052717749,0.0000171214365841955,0.00163200382499604,"TRH"
"FAM81B",159.375642944555,-2.62195294675914,0.459170669542228,-5.71019257256372,0.0000000112848410434788,0.00000408761093637868,"FAM81B"
"IFITM3",1420.81727581776,-2.63024231316046,0.616065025963229,-4.26942319773473,0.0000195979116008064,0.00179999280395098,"IFITM3"
"DMRT1",74.888053590034,-2.65810683382049,0.72802406637457,-3.65112495120854,0.000261094167383281,0.0125225841041377,"DMRT1"
"DMRTA2",2557.24363753115,-2.69858668169657,0.456748593414917,-5.90825395108581,0.00000000345752738402861,0.00000153798953400143,"DMRTA2"
"ZIC2",2535.85343628218,-2.70675360922695,0.587157652320237,-4.6099264797637,0.00000402811395780569,0.000553829049980484,"ZIC2"
"AC073114.1",1098.4065444774,-2.71813129175994,0.559065614739478,-4.86191820798455,0.00000116253660851942,0.000217961202486543,"AC073114.1"
"LEF1",2892.53812997827,-2.74247633757368,0.598997863480366,-4.57844093406115,0.00000468454401499323,0.000617869567000793,"LEF1"
"AL161757.4",93.886805231493,-2.75271614534335,0.7410554097638,-3.71458882706319,0.000203534367172874,0.0104698152951548,"AL161757.4"
"TRPC6",363.601369585911,-2.77073875758061,0.882880469379845,-3.13829431466169,0.00169934153597249,0.0470713905132698,"TRPC6"
"NMU",1114.86562826802,-2.83821712576699,0.642682922150633,-4.41620125250778,0.0000100450567382325,0.00108037776584335,"NMU"
"ZIC3",140.933958250552,-2.84155091521082,0.869500354113595,-3.26802732370088,0.00108299909626742,0.0347018608727723,"ZIC3"
"PTGR1",871.706093753568,-2.84401176202572,0.538120718459921,-5.28508132926968,0.000000125648922544396,0.0000351910056400267,"PTGR1"
"AL353595.1",174.970101937,-2.86174474286926,0.726173432124655,-3.94085574639698,0.0000811914433052211,0.00532118246495052,"AL353595.1"
"DMRT3",814.119630535646,-2.88266876087308,0.693200645167876,-4.15849116841916,0.0000320356616131525,0.00267191551233815,"DMRT3"
"MFAP4",198.586479862404,-2.89952202853588,0.90021844589123,-3.2209093712419,0.00127784549948651,0.0385570573826184,"MFAP4"
"PSTPIP1",65.6465962017584,-2.91630564589802,0.641049271083788,-4.54926910839095,0.00000538325641248169,0.000682260083651171,"PSTPIP1"
"NTF3",166.608576674461,-2.93197308191182,0.710954129006347,-4.12399754399013,0.0000372352865025966,0.00291282658482037,"NTF3"
"CRABP1",1996.78305206861,-2.96903314946911,0.715389352571181,-4.15023390940627,0.0000332135681683574,0.0027306268245411,"CRABP1"
"P2RX3",253.019257424879,-2.99708136780303,0.524957315728467,-5.70919059132279,0.0000000113514717884095,0.00000408761093637868,"P2RX3"
"AL355672.1",195.978433379883,-3.01356641963732,0.638954440205085,-4.71640265723805,0.00000240051135693948,0.000375572418231234,"AL355672.1"
"CCN2",2170.83921526206,-3.10737908660503,0.660381397684461,-4.70543097897766,0.00000253330204506085,0.000383136601295003,"CCN2"
"GNGT1",290.907965566909,-3.1174171859171,0.963787598565275,-3.23454793416909,0.00121835467550802,0.0373508029305066,"GNGT1"
"ZIC5",339.981103001543,-3.1325155919418,0.655797171622527,-4.77665309868835,0.00000178236863071309,0.000290897947887461,"ZIC5"
"POMC",99.4459496906025,-3.14640248515326,0.532040176037418,-5.91384377884271,0.00000000334214890992664,0.00000151639980341192,"POMC"
"PM20D1",121.570797482925,-3.16209220860863,0.954048896338923,-3.31439218759424,0.000918425899081932,0.0309130711373482,"PM20D1"
"CFAP126",167.367555540421,-3.1694981316019,0.774999567923678,-4.08967728858661,0.0000431973781955075,0.00329958155469119,"CFAP126"
"AL137139.2",829.493603601925,-3.23896823974581,0.711095550062781,-4.55489876073594,0.00000524108138815541,0.000674511179556376,"AL137139.2"
"ERMN",56.5156027650327,-3.2456836335563,1.03191162782479,-3.14531161975372,0.00165910005054598,0.0466880891600387,"ERMN"
"FEZF2",2562.87970750541,-3.27357978712612,0.530314482306689,-6.17290286489473,0.000000000670474074452179,0.000000370984752512735,"FEZF2"
"PDCL2",51.1167740227769,-3.27806708694816,0.559279658260361,-5.8612306715116,0.00000000459449205314324,0.00000193019716143718,"PDCL2"
"OPRK1",97.8441287327333,-3.3699826974483,0.909536777345858,-3.70516375080766,0.000211254209585591,0.0106791761820194,"OPRK1"
"AC107886.1",220.257297952869,-3.37303254801294,0.423589055251374,-7.96298324094152,0.00000000000000167940214523581,0.00000000000224111276863644,"AC107886.1"
"AC005871.2",173.744373744296,-3.38075340627974,0.404660708520001,-8.35453834557955,0.0000000000000000656891072964371,0.000000000000106444506294784,"AC005871.2"
"AL353622.1",186.90498449451,-3.43118468984825,0.360330905809303,-9.52231583394662,0.00000000000000000000169362017290018,0.0000000000000000048026834053017,"AL353622.1"
"HEY2",500.567375427217,-3.44598541173238,0.808851066951907,-4.26034600500474,0.0000204110675089484,0.00185962039159841,"HEY2"
"COL24A1",1394.26739093686,-3.5026586760644,0.41091379626355,-8.52407173454426,0.0000000000000000154040144572964,0.0000000000000349455471978227,"COL24A1"
"AL355338.1",148.636076757003,-3.50715220872375,0.738541011225507,-4.74875755769353,0.00000204670117818681,0.000326982133298212,"AL355338.1"
"NHLH2",536.261062637563,-3.61668721997475,0.6328017268645,-5.71535611619653,0.0000000109474517732046,0.00000407137526109703,"NHLH2"
"EBF2",3475.59637886983,-3.63206960733231,0.656959260015786,-5.52860706650978,0.0000000322783406671752,0.0000104609490910791,"EBF2"
"AL049637.2",365.053061505941,-3.64592036212142,0.494249099430294,-7.37668589851547,0.000000000000162278244650331,0.000000000193760224112495,"AL049637.2"
"WNT7B",763.645083310345,-3.64837150116474,0.537491081013806,-6.78778054192685,0.0000000000113871686178832,0.000000009567752120937,"WNT7B"
"NPIPA8",258.8906007711,-3.77182023204036,0.69767302220025,-5.40628648667706,0.0000000643448486257154,0.0000189574965704283,"NPIPA8"
"AC025508.1",443.313089919028,-3.81535981031541,0.793375587939737,-4.80902093322944,0.000001516713245434,0.00026066785368118,"AC025508.1"
"LHX1-DT",736.265707084323,-3.86132742914313,0.627979958779325,-6.14880678142791,0.000000000780680103010405,0.000000419491176810644,"LHX1-DT"
"RSPO1",698.71547557849,-3.92437399949555,0.887787261089118,-4.42039908826943,0.00000985187841744019,0.0010693766209476,"RSPO1"
"VSX1",142.786349976417,-3.93559461958917,0.466480351722786,-8.43678539740076,0.0000000000000000326184575782145,0.0000000000000616651940516145,"VSX1"
"CDC20B",125.14050311158,-3.96464118432088,0.474545723273476,-8.35460312859273,0.0000000000000000656530682713861,0.000000000000106444506294784,"CDC20B"
"RSPO3",3486.86038595799,-4.04478507451634,0.727611123729473,-5.55899290514447,0.0000000271335725739698,0.00000892104677410258,"RSPO3"
"AC116609.3",90.5111910670868,-4.05763957665963,0.588300663331022,-6.89722080829355,0.00000000000530297242087593,0.00000000501263468083297,"AC116609.3"
"LHX5",539.19483363167,-4.09311057303038,0.428392937975412,-9.55457060607594,0.00000000000000000000124097459210808,0.00000000000000000469212493276064,"LHX5"
"C6orf141",76.7119939358656,-4.20940986485071,0.929015788015268,-4.53104233442966,0.00000586933742273757,0.000731603235012223,"C6orf141"
"LHX5-AS1",1624.80880905436,-4.39084805112668,0.361435775472193,-12.1483493032484,0.000000000000000000000000000000000585355023513267,0.00000000000000000000000000000442645468780733,"LHX5-AS1"
