"Gene","IN_2","IN_1","IN","nIN_1","nIN","nEN_1","nEN","IPC","MGE","RG"
"SEPTIN3",0.194976007966846,-0.266059547769693,0.129438420589943,0.706751751416427,0.152415970332635,-0.702168201447185,-0.0649804851057812,0.0790123245760073,0.685634640021378,0.203064388168422
"SMDT1",-0.260473686602707,0.143977432058803,-0.541319273350776,0.0705568274043934,0.623963658561629,-0.127915380148483,-0.44824027038138,-0.0395343175473958,0.136161135129718,-0.151422907865181
"NDUFA6",-0.262505555369583,0.00496121273204536,-0.194506145820368,0.0476558397972633,-0.10231685554686,-0.246509009958248,-0.206277299063496,-0.174997101151382,0.143402444070187,-0.27074211327253
"NDUFA6-DT",0.389293054853898,0.621555184813356,0.307731572505595,0.444572609623642,-2.36509485745491,0.156772322377551,0.406329578204677,0.161484601430107,0.486918014713431,0.537309401835521
"TCF20",0.324232375122377,0.278971358173722,0.289696155682802,-0.752273556622123,-0.250612188959438,-0.359861637252494,0.0582600461836789,0.0270449778090007,0.297427939098727,0.0384421460003516
"OGFRP1",0.480474820990201,-0.287979556808763,-0.398635369631825,-2.24208323571612,-1.84011296513735,-0.272055390065014,-0.492447150452362,-1.2270414182482,1.04765322157676,-0.147965246485124
"LINC01315",-0.473771947330694,-2.76492787715091,-2.81204070427528,0.244785819448974,-3.11065924260962,-0.365210108563595,-0.481736898825464,-0.41178165158523,-0.962323318160522,-1.01537264112024
"RRP7A",0.103470302500662,-0.469731943685867,-0.354384692115793,-1.18419036368779,-0.506639074483405,-1.3128779183348,-0.372487783669847,-0.736972177685674,-0.35972317620614,-0.653880249194398
"POLDIP3",0.0417759853074108,0.000508305940724985,0.0130380281914819,-0.0497317332026166,0.396933398824838,-0.0903775957862371,-0.173891684511205,0.105721264987673,-0.0325818525081553,0.196960464962126
"CYB5R3",-0.118655629596857,-0.213608739179658,-0.259971917115762,-0.464032398774067,0.232941496636087,-0.18896301933138,-0.244671734974386,-0.150032279596688,0.0793122333890592,-0.13901102856151
"ARFGAP3",0.0439215145467173,-0.0223856936034514,-0.0328177451982009,-0.349291175950301,-3.97721810704207,0.252211327113603,0.0648235431978346,0.190405176960535,0.0178142480588234,0.104964685924236
"PACSIN2",0.351320631481134,-0.158042221292341,0.290908719640179,-0.458729617670483,0.0342849882048257,0.288731969823139,0.113662197924752,-0.013314432938146,-0.0580134360957298,0.00908512784998328
"TTLL1",0.275463119119264,-0.142231764024752,0.0229430107225035,-0.322562460509691,0.0217059103311653,-0.174748152496111,0.0933225381161369,-0.0442361073147808,0.223357627228714,0.10264312178875
"MCAT",0.428587296867702,-0.441178170717919,0.907758459792138,1.37275868868192,-1.81166430693597,0.476471832902583,-0.203633106720265,-0.356657000780732,-0.31225430819352,-0.131800903663275
"TSPO",-1.00963941375552,0.101868300985323,-0.55060708303847,-1.30353821511991,0.425773304943448,-2.49201532415899,-1.38821072174222,-0.638895646223565,-0.421190339831568,-1.01513933917559
"TTLL12",0.380991806959494,0.34860257804298,-0.0594968124311643,-0.185277003513345,-0.852946280610432,0.731485231657827,-0.19856896059511,0.336711567122843,-0.767619740791511,-0.468750813336465
"SCUBE1",0.669197704230431,0.334218576724629,-0.67979465868929,-0.592108498805996,-2.74056221382007,-0.239836947973227,-0.134787196777681,-0.809331854124207,-1.74683211393028,-0.295596812812218
"MPPED1",1.56468897400132,-0.156956034169677,1.2493528685836,-2.90052880936883,-2.05915601061776,-0.362178183647935,-0.490260914375872,-0.732845092475724,-1.79873632064457,-0.581796045926926
"EFCAB6",-0.0939936992599055,0.34774402804477,-0.498119458981147,-1.83563589454915,0.946261194923365,0.0843783816414492,-0.272021454213421,-1.13124607758268,-0.969511906285058,-0.0308825976715893
"SULT4A1",0.687859632018801,-0.658997002253476,0.524885430812358,0.444946980842469,-1.2858388475062,0.414631800707578,0.183766575257368,-0.0380656450716289,0.552141025407674,0.195013030124423
"PNPLA3",1.28157540234215,-0.542274958704343,0.0729732814274525,0.831289736398957,-1.89639739724706,-0.306992104816913,0.294676170813324,1.50767085548191,0.146735109331482,0.483360960910268
"SAMM50",-0.288936830619033,-0.0132133307991243,-0.185716175746579,0.428468855898248,-0.454344512519026,-0.198761767461942,0.0125019805226908,0.150502746884364,-0.183676519369138,-0.110723502390876
"SHISAL1",-0.803225862329022,-2.99414983376313,-0.122953177414096,0.371800446912431,-2.22748368435531,0.978922763054155,0.344880266341547,0.00930305801495979,0.0493796198240974,-0.145464007237211
"RTL6",-1.0216851792923,0.184726754495699,0.67033948169264,0.174761768898891,0.782685835136312,0.108820931324009,-0.114146392581373,0.0145476466852624,-0.0385537503191675,-0.0617025667015625
"PRR5",0.729634961313944,-2.78690825313948,-0.258534515001471,-0.914096008164662,-3.07963999340249,0.0952384263435892,-0.0362372043458152,-0.323020333706986,-0.527628581704449,-0.526943306126478
"ARHGAP8",0.294621679223312,-3.30413364012537,0.255650443658515,-0.507935205569427,-0.173440949525625,-0.5022760326554,-0.520910234660849,-1.086022459217,-0.836073147195408,-0.5673826367352
"PHF21B",-0.791066274768691,0.52188123251585,0.200445954595851,-0.312208558950761,-0.474125018070405,-0.493287664700138,-0.0264809041704765,0.208504482437335,0.521478089571403,0.267821904762385
"NUP50-DT",0.155263155791899,-0.213602487780323,0.12219599680155,-0.21260918208443,0.0689398958487013,0.0681414225595132,0.385706261972801,-0.0596324580542632,0.0993020281839261,0.100631947300973
"NUP50",-0.378748616992235,0.0397770521544991,0.147479799598087,0.842273912551689,0.9236078347984,0.12653155291888,-0.0219271506180914,0.340364011277815,-0.00911290535936871,-0.173144433590292
"KIAA0930",-0.0552814479208124,-0.156044559000683,0.0122845950564623,0.0879211403476054,-0.443384745712166,-0.0523413311541484,-0.220017478366453,-1.12717682904304,-0.237917960146563,-0.233676712288579
"FAM118A",-0.618149818389365,-0.282519213196129,-0.822088614075557,-1.23889795282966,-0.739910649271919,-0.0869792970255479,-0.695076152997093,-0.377598777478852,-0.973173822842721,-0.734702408882647
"FBLN1",-0.418372984185682,2.01592113764724,-0.529077209042798,-0.706140229345788,0.935589088984216,-1.82289985194698,-0.101286348790915,0.0911564648047303,0.360597594726955,-0.424766708370986
"Z95331.1",-0.102502834275876,0.175182144072612,-0.903866152941856,-0.0755991548644617,1.10554554694096,-2.28865822501247,-0.112117074809526,-0.688989689877347,-0.31737104720578,-0.045121726686553
"ATXN10",0.135224028980898,-0.0814174427424339,0.0382972764429512,0.104050628351407,-0.0931806577534508,-0.204480779827417,-0.0368586138585802,0.142813675696747,0.0430846491404386,-0.175892022718803
"WNT7B",-3.30860773575891,-1.18638868076293,-2.59095957095874,-3.36076410145681,-3.72253121763869,-2.17443219749781,-3.19511805111461,-1.32050632472816,-3.44311539134026,-3.2394313407743
"MIRLET7BHG",2.31580250106898,0.944808590151427,-1.08633506440956,-0.9277413249855,2.29668851673116,-1.55510142390501,0.2888130830385,-0.186065440212679,0.641345833216852,0.00191936828712325
"PPARA",-0.885040055343154,-0.166441176797571,-1.74542347536857,-2.80793062768482,-2.28486200513199,0.0991313253854796,0.35543994002573,-0.131004871667215,0.0717647192490763,0.395903358295375
"TTC38",0.27056148099768,-1.05675402718092,-2.10067503487286,-1.02922599444526,-1.74812999943137,-0.097802179591974,0.385188851564761,-0.155743868290817,-0.84667719261489,-0.51065700210835
"GTSE1",1.50404118281769,0.0257732045448718,0.121891707167875,-0.942835422521856,2.52573335453161,-2.90203581639423,-0.164657711921979,0.0643069733286201,-0.226290475612609,-0.427886604691265
"TRMU",0.224542140942004,0.0923964899119805,0.779632574334248,-0.334026907330045,-0.278628503038704,0.733975957499563,0.252992805346532,-0.180982498970404,-0.0407249557984732,0.219875147248351
"CELSR1",-2.29077454383387,-1.52831270929405,-0.315919804955147,-2.27033096189317,-2.99309231375617,-0.17545402899046,0.171883746967491,0.513647078397561,-1.29738312812881,0.188491714595231
"GRAMD4",0.428491666311887,0.29619886450373,0.166982883485138,0.056319736410519,-2.74285195724,-0.0932299024096806,-0.172320166608185,-0.150043399465407,-0.0975925886883444,-0.299877393604008
"CERK",-0.369033473370807,-2.96500600743949,0.38838373668884,0.0784423395964597,-0.490844532500715,0.393975561071269,-0.162175016588147,0.0284338907959638,0.074639737704035,-0.0962529711995496
"AL118516.1",0.0736322875911113,-0.319552727854147,-0.571519931804212,1.18200435819873,0.666655240862384,0.897465309107324,0.330983401717157,-0.958211088413456,-0.361827221513108,0.0372284172816402
"TBC1D22A",0.281328774784021,0.303874227167998,-0.148473544659574,-0.331824509520447,-0.659646513499794,0.260886713869014,6.49264656235327e-05,-0.148114707718017,0.0458530462536496,0.0367977110082962
"TAFA5",2.06848724343264,1.33121043171009,2.29158529860408,1.60087400673546,1.70581383310956,1.49593027480789,2.05419347603252,2.01518270872084,1.76942012956308,1.5736795986034
"BRD1",0.0499060025537662,-0.417382255272185,-0.0466446477551934,-0.187885387797067,-0.741554083703855,-0.36807536709431,-0.104009095263607,0.087730749709013,0.126094828657388,-0.0533009252274906
"ZBED4",0.106782600221592,-0.103865119656204,-0.117292776457594,-0.289123253143482,-0.932153548962902,-0.255046818252439,-0.0970178442405902,-0.20289609568876,0.0293332378081598,-0.0672599016047082
"ALG12",0.298677555722007,-2.38609673839076,-0.770350915133355,-3.71346850389896,-2.48649665627148,0.236572506927892,-0.324723557935956,-0.0254628214799297,0.0793285770536118,0.0226188517103146
"CRELD2",-0.316751505797188,-0.907911257643291,-0.177509744172368,-0.0973659611074678,-0.288713190549593,0.0508797004956415,-0.0657280459479619,0.0696111755814181,-0.174462276806063,-0.308492605963969
"PIM3",-0.24546009724941,0.104119226638436,-0.756363018186847,-0.113281017007058,0.158706416745737,-0.697598862491464,-0.0818733621211112,-0.196255621727566,-0.171278189872723,-0.0259060433825611
"MLC1",0.33787036818268,1.38651777962441,0.0362555679461287,0.224624372904081,0.018480834386253,-1.03522475340768,-0.00943168434567121,0.744972466568836,-0.380893180437264,0.466323114352197
"PANX2",0.134786604696565,-2.04449482107185,-1.94867971000392,-0.303632057922144,-0.812372818720213,1.08675453843289,0.343841785515541,-0.67186541149365,-0.11369144780158,0.0539956618150379
"TRABD",-0.197105765080007,-2.715801492899,-0.435783245236344,-0.99998552953622,-2.66461323463826,-1.22756757476072,-0.334638120654443,-0.0141028279837799,-0.709312055971637,-0.348426989408213
"SELENOO",0.50212027093198,0.281430411993523,0.674476773874376,-0.519890364163056,-0.14735249608098,0.00237156589632637,0.205895717622899,0.174342891473962,-0.0813881071136028,0.254207936373223
"TUBGCP6",0.00772743433386744,-0.47116553310848,0.504559362831662,1.1182106782305,-2.45172120254912,0.191440137115259,-0.323045328760191,-0.16546659742127,0.0561103373570922,-0.120734893500831
"HDAC10",-0.466047795847287,-2.94063330873921,0.0908077497378975,1.39551892448087,-3.10717837618018,-1.0525878301787,-0.337319883708103,-0.528590177573774,-0.285946768330953,-0.300439266515763
"MAPK12",-2.47221925037739,-2.53533247804017,-2.14996718270022,-3.55609670508026,-2.46285967253586,-0.410252816230042,-0.912546905055814,-0.537058026448771,-0.0339960968246449,-0.404675862526634
"MAPK11",1.1097127913301,-1.68017641760258,-0.770845863877892,-0.445191184761748,0.129845298497165,0.123057614441384,-0.43210494594277,-0.350194178080851,0.487125160918659,0.110378439801513
"PLXNB2",0.00266638721320228,0.227228260735324,-0.30646082449362,-0.192144466764882,0.400396506251594,-0.89699017845806,-0.00659386556297351,-0.245137133699043,-0.293527110605891,-0.367704382899662
"DENND6B",-0.275536770631313,0.0545039376680153,-0.017649718971814,-0.070880875804581,-0.428521646757799,0.14139074681764,0.00743665272746413,0.0701161378690172,-0.385643345730609,0.36931609800687
"PPP6R2",0.130665079876754,0.235509245550878,0.26729343600758,-0.769268888918502,-0.337344910304233,-0.254519547639137,0.135412286642645,-0.0377735643387771,0.0521754809497633,0.285772157648336
"SBF1",-0.291383296283964,-0.524975181609404,0.0838567454929394,-0.369473902654479,0.0389200526866792,-0.86040502219897,-0.252233142068487,-0.0495390879935672,-0.343877598757602,-0.342099094215871
"LMF2",-0.197151038573206,-2.30016478846154,-1.05934651300656,-0.267587080573179,-2.1938729913525,0.126883965694114,-0.00270730359582686,0.152000436479495,0.36631113947932,-0.0147270379089225
"NCAPH2",-0.537708739979935,-0.299278121731006,0.106793326051716,-0.210000619371425,0.44050751416046,0.0312544086641104,-0.0221449987095155,0.00309899470556212,0.520208271367676,-0.343623814300854
"SCO2",0.270796889721611,0.0249852673035919,-0.00389026067971887,0.030931584788823,1.0198805770447,-0.265112228452634,-0.147109971370866,-0.427885702515987,0.0526893624498953,-0.224973964164011
"CPT1B",-0.464755306312226,0.145482306271656,-0.357171579943119,-0.0452505232650827,-0.848770184713432,0.307809244246182,0.453731505957433,0.634259631657879,-0.0416427847672499,0.657147910653914
"CHKB",0.0781608106774391,0.143555064290683,-0.747137296640378,-0.0625917398266247,-0.589165034110016,-0.252457496257795,-0.11662226152961,0.0653779059936136,-0.0870419852260681,0.289973830724291
"CHKB-DT",-0.056422231316493,-1.04442380646668,0.220545857466048,0.667228404870566,0.0238929750926108,0.282459867888778,0.0681502995942842,0.0530116971000051,0.62832548299887,0.351727667178617
"MAPK8IP2",0.408337588607268,0.15142105264204,0.523450220532737,0.489360659929038,0.0123008456894998,0.28281530960941,0.112957291388388,0.0368815530808992,1.06223555940929,0.345767229175323
"SHANK3",0.28929400148428,-0.0816356801453167,0.200851659157725,-0.813329331665583,-2.55773280483451,0.340205194127688,-0.457347115712076,0.456814319922689,-0.226856596335162,-0.176798797727188
"RABL2B",0.264612623263632,-0.629303611471055,-0.189284374926357,0.483458285637765,-3.01477538966108,0.23436940490066,-0.262392274834069,-0.770894649198847,-0.186750044756043,-0.0557319220368127
"PLCXD1",0.17232975875123,-2.57706946074393,0.33189693794395,0.849167978507072,1.02185217209394,0.734873337718037,-0.0401577620905874,-0.448398791529329,0.376272826545578,-0.000404471702362019
"GTPBP6",-0.317766709542571,-0.0665974980081883,0.202014371840486,-1.48857882834538,-0.48543327955047,-0.979531636001829,-0.346522479843907,-0.44344222660172,-1.05880433883264,-0.69751999087461
"LINC00685",0.253069097494339,-0.170050708126631,0.327272780079381,-5.19899277082964,-3.31431395055031,0.171540465530664,0.13635899579562,0.144875870371649,0.0924990665836725,0.372279858788959
"PPP2R3B",0.181995278158543,-3.06481578490589,0.00431656719122681,-0.226430674478906,-2.92830462191174,-0.794020196420608,0.0872537677145203,0.238336116838693,0.0977305888153479,-0.16423820903529
"AL672277.1",0.0201308002209686,0.281509894877794,1.01291669224284,-1.66274733945933,-0.202371643538034,-0.0146184437189777,0.0672409508384442,-0.287240964865533,0.33822487476701,0.264335116003688
"IL3RA",0.578197381757021,0.185268045912456,0.599792875918012,-3.05257062727949,0.159758562489442,-0.110924523213794,0.144564545505285,0.218487998654721,0.136642283231497,0.448235665290332
"SLC25A6",-0.778480974223238,0.0636173293958121,-0.17049012491274,-0.235328995313247,-0.0891525547054078,-0.329112861445225,-0.444903455168119,-0.0525695127704008,0.059546777537293,-0.104394256851424
"LINC00106",-0.030376883046586,-2.24679301094782,0.686242641075954,1.78063865282772,1.15874961488102,0.0399991198257258,-0.661801414351247,0.0752940706490596,0.144432823920404,0.0993038362503051
"ASMTL",0.00577705459466671,0.0127105634297466,0.116289067071987,-0.0805816063100983,-0.0156070687463742,0.409773120793156,-0.299320840166453,0.137194617447828,0.364358117338513,-0.169528173435892
"AKAP17A",-0.102440222169218,0.5228631808607,-0.640178383570858,0.0535366609996135,0.681708487676634,0.353815663820258,0.0230509585947008,-0.172063891483798,-0.167828964335302,-0.117309082829707
"DHRSX",0.192443500594077,0.455531475044535,0.244406918733369,0.20611685652232,0.470919688126658,0.304153871374124,0.465635587109984,0.258654968447465,0.29489245287261,0.458435582566728
"ZBED1",0.804257160174612,0.235337158266729,-0.295614719475225,0.698033780193235,-0.305423278256018,0.437151494220092,-0.156189191508397,-0.453760280925966,-0.152037377356562,-0.184530975418853
"CD99",0.581140157520289,0.0347553579746822,-0.878295523346988,-0.105883167489795,0.60831198005761,-1.09745817532108,0.349215840900373,0.177218803044622,-0.129472493536179,0.104174098558917
"GYG2",0.252613700539566,1.61294152106994,0.343117106824077,-0.383746686305005,1.47865617846597,1.12683518020191,1.34389839461978,0.439989758850413,-0.166437803594997,0.260347397549299
"ARSD",1.14676171887913,-1.59286922168161,-1.622174737901,-0.951940741571921,-1.94832856220307,0.688577542035647,0.0523133543720079,0.0812559500381702,1.10988438716446,0.473408641324651
"PRKX",-0.128157956624022,0.267241202635673,0.280422869628898,0.133822657460732,0.889292950846523,0.434901856492564,-0.192615321017966,-0.111328087026386,0.336494147079839,-0.0925567826034808
"PRKX-AS1",-1.86083403948299,1.0146550480197,-0.226022143921421,1.61894908903033,-0.543706516231832,1.03720837968848,-0.164040469152588,-0.442576234942062,-0.135007158361909,0.0815298596748149
"BX890604.2",0.479966735900516,0.109454014725943,0.29265659790011,0.56519387261544,-0.249892524308555,0.496035348797863,0.614470828329644,0.45230372767599,0.91822409053681,0.494655805048255
"NLGN4X",0.469377945167331,-1.52575786573936,-0.102452697821637,0.177096997405107,-0.0968975399406317,-0.151742188024324,0.236374930073895,0.081613494895824,0.314592997564779,0.448977323616115
"PUDP",0.338124793575032,0.533945350462629,0.080965488363551,0.62397310551688,0.446053166487109,0.216695352909214,0.270942860457781,0.193514804773677,0.312103340755449,0.375774487332894
"STS",-0.19560338870675,-3.34495257508581,0.300036319995786,-1.7983320168407,-3.69322014792732,-0.350865452196605,-0.479869025210722,-0.349157879363764,-0.387510027275647,-0.0882192110649721
"PNPLA4",-0.904571875091781,-2.6995231973421,-0.609465701468243,-1.11814167347949,-2.28768005498806,0.0451248866403303,-1.10629315174593,-0.989592055405601,-0.759574184807674,-1.10005028701392
"AC079142.1",0.29870311221048,-1.46522387214841,-0.0170217004100398,1.47188869673938,-2.26108428440557,-0.0761965768097301,-0.107600728165469,-1.1675274438579,-2.05546901885628,-1.04189047115578
"ANOS1",-2.38152993745514,-1.82436407859172,-1.74942947171306,-1.98321152237626,-0.789771542219569,-2.94429920907861,0.364437099992159,-1.48599717093076,-1.41799070651935,-0.0126530130301776
"TBL1X",-0.670535295367282,0.0579510398184594,0.465408960542161,-0.361516582500604,-0.356724399055988,-0.465969962265967,0.269896945082532,-0.181944767987013,-0.374288270093742,-0.128015950602451
"SHROOM2",0.283106016412261,-2.42549185649913,-0.453525917467518,0.544312492476777,-1.85234991726726,-1.14173464132546,-0.164745987384601,-0.434471316860329,-0.102552586381392,0.116629615969234
"WWC3",-0.430028650933173,-0.718191490755087,-0.448450443438965,-0.499720123806701,0.703123442207176,-0.0151961134267993,0.469966671526627,0.131060409946993,0.844332861212021,0.441830267383695
"CLCN4",0.326685966827476,-0.526734523912268,0.423738568527547,1.0744214789897,-2.45623766212262,-0.133396220286345,-0.259319540535896,-0.433970652395328,0.683183523117892,0.330790826004775
"MID1",-0.0344440904282578,-0.677774834836718,-1.20656522377028,-2.05590861685118,-0.041019193224844,-1.49586388472183,0.00449232280457235,-0.0477737164746357,-0.480226961995693,-0.0638225989311179
"AC073529.1",0.456115848579558,-2.38681828303012,-2.41662864049538,1.28170353467604,0.188809803417231,-0.441330566173463,-0.105252754622408,0.180497623097147,-0.089597104899934,-0.283535516161112
"HCCS",-0.319797049283235,-2.11960239185383,0.117978521778448,-0.500513264589069,0.334928835456948,-0.0773139932690818,0.0532261533092315,-0.52056362665379,-0.367185506877569,-0.339178714970795
"ARHGAP6",-0.279701476917193,-2.32855737300849,0.0357150724217314,-0.769675038329446,-0.47518110184225,1.50312682180125,0.0854768643065815,-1.21426555303344,0.105271773648688,-0.119243201785358
"MSL3",0.0546213896673109,0.0715731354191459,0.525027546653904,-0.60821307262033,0.192385227438528,0.845822186659252,-0.180422810889067,0.437463990916351,0.254510588985414,-0.235153963001233
"FRMPD4",0.186734213199847,-1.69990094634858,1.07777564685106,3.1129306511706,0.0549874407143442,0.225661083509198,0.106367428353834,-1.0517303498235,0.427591640250374,0.977840782383712
"PRPS2",-0.70681238803814,-2.05990830552833,0.443644262493924,-2.91490589354922,-0.427479589513673,-0.355324583204288,0.239866030143619,-1.3106436978314,-0.581796969936722,-0.803762234789055
"TMSB4X",-0.0107728792469498,0.189785950698256,0.102715609230391,-0.115538999320592,-0.00472305623828867,-0.510115175738183,-0.370527049487702,0.171918101064095,0.378385951808342,0.0204909778026519
"RAB9A",-0.403247146513456,-3.17290602078197,-0.610209822139012,-0.340809272744882,-3.30945615804606,-0.0368426848207668,-0.0750157893635532,-0.594104680366273,-0.22937502261656,0.0546918201088833
"TRAPPC2",-0.215445379919294,0.443187997019998,0.38524241634867,0.415493149852556,0.28601896569595,-0.0826176030262415,-0.0527683129564078,0.113421732958353,0.0259363709886161,0.348747726154172
"OFD1",0.149410597450369,-0.212482455999014,-0.0446343104116592,-3.39557421013778,-0.243336706017444,0.717423333436784,0.35697039212502,-0.0915409943967127,-0.151193498965386,0.192470123683205
"GPM6B",0.225370238073817,0.345082933725735,0.0172202995675474,0.141719376345466,0.320780860373423,0.067704072749773,-0.025509487752316,0.203804670216816,0.340449855980293,0.642771240530118
"GEMIN8",0.675959243750813,0.199559277761451,-0.139023819329794,0.246368458982863,0.0523281487444636,-0.135670532052516,0.0453626683473266,-0.105393605729269,-0.278428779338567,0.00924003013233395
"GLRA2",0.663489717405527,0.776723110159371,0.500683933936364,0.796219615971209,-0.257829840068332,-0.108049928334007,1.27468445871298,0.408574416020282,0.909671199564513,0.352716908924455
"FANCB",-1.06146793624586,-1.47032356763659,0.606019958720484,-3.07075124723432,-1.5537496750423,-1.58510237501554,0.465440156215969,-0.85103875074188,0.0170367089517409,-0.580127559955857
"MOSPD2",0.194050532764159,-0.0386314950127151,-0.0742879221298905,0.750914652981002,-3.0634715587493,-0.731585105636631,-0.330006272802854,0.253968481585515,-0.164681996799052,-0.122166218982906
"PIGA",-0.3016008354309,0.817537375536598,-1.82230889560297,0.632613133178857,0.451678982497992,-1.47159574263999,-0.306706351213638,0.0695604386112071,-0.273115425281729,-0.178011336922448
"PIR",-1.28677362361431,0.653655888844042,-0.477668296609668,-1.52816111259693,0.175564814008412,0.681952166791342,0.487685441714945,-0.616585020469309,-0.605360327308712,-0.364965266752393
"CA5B",-0.342717703749188,0.299055508530561,-0.388721804824138,0.169738924646327,0.0924167133628635,0.114453270347916,-0.376515145269853,-0.0258573713700724,-0.164087341808033,-0.00486950564004192
"ZRSR2",0.252294668484243,0.180925703735237,0.747546822315431,0.0445178123187394,-2.88748603606315,0.222813600656672,0.180239653236314,-0.0945814846515697,0.198350520226659,0.149459488237673
"AP1S2",-0.304273847697425,0.198812883543202,0.497600972142111,0.463465987376764,-0.166459126390494,0.78520192066573,0.730058955616603,0.572377636902978,0.192673600690959,0.393339372055917
"CTPS2",0.0286380531298168,-3.091956909494,0.421447172710521,-0.789993016455747,-2.99595504528046,0.0504986959779004,0.204022662797978,0.0571087669082025,0.0305377088653807,0.0780155910781285
"SYAP1",-0.24649572212123,0.22614124236627,0.0759668724309262,0.076940689246788,0.171520513122024,0.402872556071082,0.0500437157871576,-0.0381048951560782,-0.0131809916733041,0.115978013206295
"TXLNG",-0.175309101392629,0.299446582400882,0.0485587017970658,-0.383575170013014,-3.15227637855122,0.390523400917969,0.180897989679423,-0.0591316676776682,0.0118311166310277,-0.013080637246958
"RBBP7",0.226030362160978,0.371508807752774,-0.0717934395666626,-0.110979792303112,-0.407013429852603,0.458920564008858,0.189738470972457,0.374072018278636,0.239887216262013,0.0363775528453941
"REPS2",1.5583812654789,-2.81003955693793,-0.218492659849454,0.56757656064348,-1.33411985612749,0.748508992566048,0.464975008811717,0.926384696869111,1.69251558187916,1.44423034908786
"NHS",-0.175508404862333,-0.177363811119146,0.019192407913881,-0.444082048246415,0.286752999187247,1.05375151007557,0.666427256089332,0.528962443820836,-0.255960845579791,0.157669310206243
"SCML1",0.271703143084978,0.373350515949431,-0.0773533492165586,-0.724277736124214,-0.178249497509201,0.413346292596109,0.343029253828394,0.130265998907962,0.0847720717989177,-0.0485105011354596
"RAI2",-0.562745930181213,-0.0773260675593739,-0.342004979086562,0.273964316863172,-1.76759324930803,0.67691100318439,-0.455706676298372,0.0371790855684697,0.199053164723912,-0.0546707467192662
"LINC01456",-0.867765251659087,-0.560261215329722,0.00837605266510888,-2.75492598277079,-2.24681176818162,-0.872216422869915,-0.283099826000963,-2.05986050742796,-1.03749402910236,-1.13056370756841
"SCML2",0.798546964110981,-0.587963471908854,-0.678214468093047,-2.07192619292607,0.188086676971489,-0.03442244147081,-0.242089331681046,0.0571363245371585,0.0981281972250416,-0.226166564156591
"CDKL5",-0.249271706363536,-0.430534764600174,-0.0553651749346716,-0.0162581808621591,0.0988961479274271,-0.308593602602327,0.186866934150742,0.00372904852409128,0.376305951852154,0.211200981543272
"PHKA2",0.921139820410484,-0.557861432018512,0.620770737975317,1.90936207785085,1.51909769059278,0.254200522783689,-0.000431622425482558,-0.249551194063119,0.109868949555482,0.166472814374432
"PDHA1",0.317002135140869,-0.830197380451787,-0.277380759982887,0.159290702240881,0.28876189503969,0.0184981758883686,-0.128142840091883,0.0566418009887132,0.0874074761859435,-0.132835942310619
"SH3KBP1",-0.2004418474152,0.848990184443149,0.347169706522407,-0.669949487114204,-2.87735674976721,-0.312598107003861,0.229498229817703,-0.482933845818858,0.698600065399057,0.869704353506973
"BCLAF3",-0.471494164008495,0.188579151045897,0.880034699552155,-2.32262771677371,-0.179985294713411,-0.156417712873469,-0.169585186453622,-0.157956628645503,0.19509011647048,0.219944462139978
"MAP7D2",-0.170476147483356,0.561745592844584,1.07813328997432,0.469007032528153,-0.441104266260802,0.618751246687809,-0.0784267321700152,0.334676825063315,-0.207813285589597,0.295844417117167
"EIF1AX",-0.303930628983986,-0.516349384681247,0.0528832716308732,0.0720648219415253,0.0811330257553117,-0.0813528915829173,-0.200420089419002,-0.199875200949749,-0.189788704480929,-0.350535765343806
"RPS6KA3",0.549426739797492,0.129281348974685,-0.0981545709946377,0.375897013233237,-0.924525475856387,-0.237139052136502,0.343215413718861,-0.361544138800982,0.100379957960959,-0.0254416020893353
"AL807742.1",0.390229440847992,-0.529135682972022,-1.99653282093365,-0.311670051186612,0.138248649396474,0.926599613584714,1.13719203051767,1.4808070652196,1.42480413208929,1.47082192948274
"CNKSR2",0.680118498167582,-0.346928880031899,0.595516400445244,0.297960685294528,-0.418731264472236,0.0633905747422518,0.250822263497916,0.135009838314286,0.246371561275145,0.533257697025889
"MBTPS2",0.243625690079418,0.357580608414107,0.627918147002419,-1.86768433111025,0.0881684806521874,-0.0856262557494906,-0.306307992326341,0.260086778392687,-0.301185392098018,0.348775108389426
"SMS",0.463118457707617,0.25056539138153,0.581248752369673,0.238965717577658,0.258304658225504,0.487684838771894,-0.0153816790143897,-0.0457280608174209,-0.258722244724095,-0.0929242853573848
"PTCHD1-AS",0.81363417357623,0.749568097482025,-3.81738673775889,-2.86263655781526,-1.07680117965569,-0.826892013175903,0.599016529062768,-0.751115877268481,-0.357657895192895,-1.26044799558415
"PTCHD1",0.22110774711192,0.533914580898212,-0.805290997890705,1.77050352497079,-0.324326910766428,-0.431256558981007,0.923596823420537,-1.02927613779717,-0.786059354748617,-1.54240722663219
"PRDX4",-0.240706138128729,0.0791263001149106,-0.130356070805315,-0.271393450076072,0.240711640152318,0.22836544753356,0.360387582521328,0.133839845316396,-0.571639352079757,-0.246347476966433
"ACOT9",-1.6600833538924,-1.97669021355187,-1.54970470441207,-4.22245248238467,-2.21985174784089,-1.9778759005116,-1.16956141495316,-2.69265170706476,-2.14623184700612,-2.38686447891136
"SAT1",-2.7463324718706,1.05816241716449,-0.576412050198333,-1.11279959960387,0.770830128083416,0.423642229993665,0.116879426088957,-0.338709729624653,-0.396881526436657,-0.000505073342818463
