"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"SNRNP27",93.0300591659449,-0.890787787738896,0.330808601601056,-2.69275884432157,0.0070863504721599,0.0421563728088575,"SNRNP27"
"NOP10",193.488077765504,-0.891411457259166,0.285762150968111,-3.11941750941902,0.00181208992578649,0.0207252710248483,"NOP10"
"TTL",92.6246123092362,-0.892482484376108,0.338779630209849,-2.63440421085317,0.00842850821269663,0.0464122888335092,"TTL"
"NDUFB8",526.105434588242,-0.893267251010522,0.247278727443239,-3.61239019727471,0.000303387586214389,0.00784284491053851,"NDUFB8"
"NDUFA3",155.914542082023,-0.894315513996019,0.297291281930228,-3.00821305014221,0.00262788839986242,0.0251435513251978,"NDUFA3"
"TRIP12",180.855869870888,-0.89456643753848,0.271157598424795,-3.29906461310758,0.000970075799857575,0.0147988602171406,"TRIP12"
"AUH",127.173990107746,-0.894594996013503,0.30383350774323,-2.94435924022417,0.00323624118276093,0.0281633849398936,"AUH"
"CCNG1",111.013244089536,-0.894601247961991,0.320555262889685,-2.79078633711235,0.00525801692089261,0.0359478049423839,"CCNG1"
"RPS14",2364.44760143484,-0.894790831777157,0.22468535452621,-3.98241725039883,0.0000682178798604162,0.00381858982620235,"RPS14"
"ATP6V1G2",149.924728327813,-0.895364169292353,0.321155552718868,-2.78794547287847,0.00530434709438136,0.0360502901471865,"ATP6V1G2"
"C19orf53",200.474671774578,-0.895540077265382,0.261417878407205,-3.42570325611173,0.000613209930755015,0.0110386445810667,"C19orf53"
"PTMS",1823.93430560844,-0.895541807796208,0.271809914078827,-3.2947356274006,0.000985143143032301,0.0149196105291511,"PTMS"
"OST4",291.346724397275,-0.896454057183934,0.290030217556835,-3.09089881990749,0.00199551619592504,0.0219939916850095,"OST4"
"AP3D1",124.325701059219,-0.897518554938699,0.32237127525977,-2.78411454065028,0.0053674075977953,0.0361676783059021,"AP3D1"
"H1FX",783.826387031476,-0.898203167534413,0.328140544488924,-2.73725140833589,0.00619549251917483,0.0388832783805576,"H1FX"
"TMBIM6",327.476638408284,-0.898751092866685,0.280237398395672,-3.20710618215818,0.00134077497450468,0.0175383546144938,"TMBIM6"
"PAFAH1B3",810.025211196365,-0.898807101173385,0.306040432646061,-2.93689004881543,0.0033152162186188,0.0285230585508179,"PAFAH1B3"
"ARMCX1",139.210193398038,-0.90020991648444,0.296826389229546,-3.03278262697956,0.00242310074669003,0.024053088550638,"ARMCX1"
"RNASEK",537.485336109553,-0.90133899680868,0.225711857323328,-3.99331699937026,0.000065155368290386,0.00380623434200258,"RNASEK"
"MTCH1",252.479608852924,-0.901475106448435,0.242307588394686,-3.72037505065692,0.000198927142388221,0.00640183133114762,"MTCH1"
"CCDC90B",258.315495572283,-0.901992829378186,0.263220102804451,-3.42676269695209,0.00061082261532477,0.0110386445810667,"CCDC90B"
"OXR1",93.611444493342,-0.902194907222435,0.333696304771887,-2.70364068861707,0.00685844073473031,0.0413922522049694,"OXR1"
"RIMKLB",131.153540615907,-0.90235323232832,0.316339259966974,-2.85248575349935,0.00433787568169573,0.0325982645044133,"RIMKLB"
"CASTOR2",124.608269771669,-0.903479463537186,0.313868892577151,-2.87852503036791,0.00399539573391689,0.0311781210454612,"CASTOR2"
"SLC25A6",388.625881825007,-0.904119651380821,0.349197697739611,-2.58913405567468,0.00962176291755842,0.0499278194021335,"SLC25A6"
"ATP5ME",275.929951685486,-0.904603871391147,0.340494338508341,-2.65673689422882,0.00789009945699134,0.0446226865869144,"ATP5ME"
"SEC63",235.423911487157,-0.905296894094219,0.242490254995188,-3.73333309461109,0.000188962428786029,0.00624806468018549,"SEC63"
