TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
YBX1,SMARCB1,54.14310065527685,GeneralTF,-0.1048253496486187,NeuroDisease,-0.25686825111222134
YBX1,PEA15,53.93892301174409,GeneralTF,-0.1048253496486187,None,0.4723250700378309
RPL6,MRPL36,53.77809677450645,GeneralTF,-0.27235618326369987,None,-0.3738434307908193
RPL6,PCBP4,53.72050209986346,GeneralTF,-0.27235618326369987,None,-0.08543464006527808
RPL6,EIF4G2,53.61738710966156,GeneralTF,-0.27235618326369987,None,0.13000914296115537
RPL6,SOX11,53.58878548411565,GeneralTF,-0.27235618326369987,NeuroDisease,0.24233543301072427
YBX1,ARL8A,53.278994881669405,GeneralTF,-0.1048253496486187,None,0.4477687839030776
YBX1,MSMO1,52.420249329196544,GeneralTF,-0.1048253496486187,None,0.2032599038709761
RPL6,TMEM128,52.30792457882229,GeneralTF,-0.27235618326369987,None,-0.217618055814034
YBX1,TTC9B,52.06534649478085,GeneralTF,-0.1048253496486187,None,0.21242892698498958
RPL6,FAM92A,52.05251455149847,GeneralTF,-0.27235618326369987,None,-0.23383232825244415
YBX1,SNHG16,52.02734468293255,GeneralTF,-0.1048253496486187,None,-0.5137205733882557
RPL6,SON,52.00911141632873,GeneralTF,-0.27235618326369987,HSA21TF,0.5630603646346979
YBX1,MICOS13,51.87595871398432,GeneralTF,-0.1048253496486187,NeuroDisease,-0.2435222228667359
YBX1,ANLN,51.751169931372914,GeneralTF,-0.1048253496486187,None,0.04618537475871784
YBX1,HSPA13,51.51472222012533,GeneralTF,-0.1048253496486187,HSA21gene,0.6557443607178226
YBX1,CFAP36,51.32536094872665,GeneralTF,-0.1048253496486187,None,-0.08488077192219332
RPL6,ADGRG1,51.206478410053215,GeneralTF,-0.27235618326369987,NeuroDisease,0.015217186496907014
YBX1,HPF1,50.61720540621665,GeneralTF,-0.1048253496486187,None,-0.23335245190613846
RPL6,GTF3A,50.04377252600295,GeneralTF,-0.27235618326369987,GeneralTF,-0.2812079090035967
