name,shared name,type,avgExpression
IFNAR2,IFNAR2,HSA21gene,0.697366973528535
IL10RA,IL10RA,None,0.0
IFNAR1,IFNAR1,HSA21gene,0.737153966792477
IFNG,IFNG,NeuroDev,0.0
PTPN1,PTPN1,None,0.0510409618636954
INS,INS,None,0.0
JAK3,JAK3,None,0.0
IFNA1,IFNA1,None,0.0
SMAD7,SMAD7,GeneralTF,-0.366500887213326
MAPK12,MAPK12,None,-0.736748124283279
MAPK10,MAPK10,None,0.0588162283394813
LRP5,LRP5,None,0.12731875632959
PIK3CG,PIK3CG,None,0.0
IFNGR2,IFNGR2,HSA21gene,0.614867772688703
KRAS,KRAS,NeuroDisease,-0.0904546894359756
PPP2CA,PPP2CA,NeuroDisease,0.0772523338507331
SIK1,SIK1,HSA21gene,0.0
FGF2,FGF2,NeuroDev,-0.532598694206379
FGFR2,FGFR2,NeuroDisease,0.119992346662323
MAPK13,MAPK13,None,-0.0182893970592594
IL10RB,IL10RB,HSA21gene,0.550301863806562
DVL2,DVL2,NeuroDev,-0.163833500985053
CSK,CSK,NeuroDev,0.0442112768021814
LCK,LCK,None,0.0
ITSN1,ITSN1,HSA21gene,0.519088229593054
NRIP1,NRIP1,HSA21gene,0.401479191969281
LYN,LYN,NeuroDev,0.0
PTK2B,PTK2B,NeuroDev,0.0986664962319277
CTLA4,CTLA4,None,0.0
BDNF,BDNF,NeuroDev,0.0
ARHGEF7,ARHGEF7,NeuroDev,0.0357957266573131
FN1,FN1,NeuroDev,-0.232192981087976
CALM3,CALM3,NeuroDev,0.0972624237969842
CALM2,CALM2,NeuroDev,-0.0468879761118161
ITGB1,ITGB1,NeuroDev,-0.134314255402664
TNF,TNF,NeuroDev,0.0
NFE2L2,NFE2L2,GeneralTF,-0.723321381655971
FOS,FOS,NeuroDev,-0.68318990633384
LRRK2,LRRK2,NeuroDev,0.0
DAB2IP,DAB2IP,NeuroDev,-0.0508845792432444
MRAP,MRAP,HSA21gene,0.0
PIK3R3,PIK3R3,None,-0.008880953942902
DPF2,DPF2,NeuroDisease,-0.0376222146116473
CDK5RAP2,CDK5RAP2,NeuroDisease,-0.150014535667657
PAK5,PAK5,None,0.352835021445958
ADAMTS5,ADAMTS5,HSA21gene,0.322197652754844
PRKCB,PRKCB,None,0.0724144116284888
TNK2,TNK2,None,0.0876776354622359
PRKCQ,PRKCQ,NeuroDev,-0.971921891618854
GATA3,GATA3,NeuroDev,0.0
KDR,KDR,None,0.0
BMX,BMX,None,0.0
APP,APP,HSA21gene,0.696731563295763
RUNX1,RUNX1,HSA21TF,0.654284266741855
PRKCE,PRKCE,None,0.446411849272324
ITGB3,ITGB3,None,0.0
DYRK1A,DYRK1A,HSA21gene,0.673850085043316
SYNJ1,SYNJ1,HSA21gene,0.745055650092242
RAD21,RAD21,NeuroDisease,0.010591709654119
DSCAM,DSCAM,HSA21gene,1.01094467786949
PCNT,PCNT,HSA21gene,0.568068186232128
PAK4,PAK4,NeuroDev,-0.31767505299322
SOD1,SOD1,HSA21TF,0.416754789446342
CD28,CD28,None,0.0
BTK,BTK,None,0.0
ACAN,ACAN,None,0.0
PRKACB,PRKACB,NeuroDisease,0.18581948154941
GATA2,GATA2,NeuroDev,0.0
ARNT,ARNT,GeneralTF,0.4455658563335
TTC3,TTC3,HSA21gene,0.609639247666598
GRK5,GRK5,None,0.613032806818257
PPARG,PPARG,GeneralTF,0.0064659403750317
PECAM1,PECAM1,None,0.0
CSNK1G2,CSNK1G2,None,-0.123291250758691
ADARB1,ADARB1,HSA21TF,0.686518406640663
FSTL1,FSTL1,None,-0.183584100864734
MYO1C,MYO1C,None,-0.24056222627004
MAPK7,MAPK7,None,-0.164866455515109
SIM2,SIM2,HSA21TF,0.0
ASAP1,ASAP1,None,0.207058968085867
DIP2A,DIP2A,HSA21gene,0.596539219699991
EZH2,EZH2,NeuroDisease,0.0648433631340972
ITGA5,ITGA5,None,0.0
VAV3,VAV3,None,-0.0873394603303047
ITGB5,ITGB5,None,-0.694043507403064
ITGB2,ITGB2,HSA21gene,0.0
ITGA3,ITGA3,NeuroDev,0.252995023863377
ICOSLG,ICOSLG,HSA21gene,0.0
ICOS,ICOS,None,0.0
VCAN,VCAN,None,0.441524705712611
HGF,HGF,None,0.0
SERPINE1,SERPINE1,None,0.0
INHBA,INHBA,NeuroDev,0.0
COL6A2,COL6A2,HSA21gene,-1.04332461459825
COL18A1,COL18A1,HSA21gene,-0.551493129724772
GPC4,GPC4,NeuroDisease,0.291084565142867
COL6A1,COL6A1,HSA21gene,0.265033156663093
L1CAM,L1CAM,NeuroDisease,0.2213005076783
CXCL12,CXCL12,NeuroDev,0.0
IL2,IL2,None,0.0
NGFR,NGFR,NeuroDev,0.0
GPC1,GPC1,NeuroDev,-0.148593197804379
PSAP,PSAP,NeuroDisease,0.137289394251233
JAM2,JAM2,HSA21gene,0.276780100857076
F11R,F11R,None,0.540837490691702
NCAM2,NCAM2,HSA21gene,0.513461772941353
PRL,PRL,None,0.0
CDC37,CDC37,None,0.0140623830543713
DNAJA3,DNAJA3,None,0.0201754204272685
FAM3B,FAM3B,HSA21gene,0.0
COMPLEX:P05106_P06756,COMPLEX:P05106_P06756,None,0.0
PTPRS,PTPRS,NeuroDev,0.109757334908491
CCNA2,CCNA2,None,-0.0882144511502791
SUMO3,SUMO3,HSA21gene,0.345752489264753
ADAMTS1,ADAMTS1,HSA21gene,-1.00213781652914
MCM3AP,MCM3AP,HSA21gene,0.639076884255206
IFI16,IFI16,None,0.0
HNF4A,HNF4A,GeneralTF,0.0
UBE3A,UBE3A,NeuroDisease,0.0089204167813378
BCL2L1,BCL2L1,None,0.0004634265629608
HSPA1A,HSPA1A,None,0.156396028066235
DNMT3L,DNMT3L,HSA21gene,0.0
NFATC2,NFATC2,GeneralTF,0.0
GAPDH,GAPDH,None,-0.313758923657748
FOXA1,FOXA1,NeuroDev,0.0
TLR2,TLR2,NeuroDev,0.0
IRF3,IRF3,GeneralTF,-0.356743548251614
RIPK4,RIPK4,HSA21gene,0.0
CD44,CD44,None,0.0
CD82,CD82,None,-1.0146763649632
UBE2G2,UBE2G2,HSA21gene,0.425920686134882
PRMT2,PRMT2,HSA21gene,0.613113560949662
CRYAA,CRYAA,HSA21gene,0.0
SMAD9,SMAD9,GeneralTF,0.530305673924625
ETS2,ETS2,HSA21TF,0.417956594380445
IL6,IL6,NeuroDev,0.0
LIF,LIF,NeuroDev,0.0
IL4,IL4,None,0.0
IL1B,IL1B,NeuroDev,0.0
SNCG,SNCG,None,-0.130768003159921
ERG,ERG,HSA21TF,0.0
LSS,LSS,HSA21gene,0.903523008173058
PPP1R15A,PPP1R15A,None,0.0887538057407184
PPP1R12A,PPP1R12A,NeuroDisease,0.0616482703076911
NOS3,NOS3,None,0.0
CBS,CBS,HSA21gene,0.0
MCM3,MCM3,None,-0.225095834757558
VIP,VIP,None,0.886455729551231
MC1R,MC1R,None,0.579082571501096
GH1,GH1,None,0.0
TFAP2C,TFAP2C,GeneralTF,-1.47974648001346
TBX21,TBX21,GeneralTF,0.0
CTCF,CTCF,NeuroDisease,0.0427222023818481
NCKAP1L,NCKAP1L,NeuroDev,0.0
U2AF1,U2AF1,HSA21TF,-0.122137684157792
STAT5B,STAT5B,GeneralTF,0.203078710673061
SMAD5,SMAD5,GeneralTF,-0.161541531731849
MX1,MX1,HSA21gene,0.0
NANOG,NANOG,GeneralTF,0.0
SMAD1,SMAD1,NeuroDev,0.115236209341235
S100B,S100B,HSA21gene,0.0
IRF6,IRF6,GeneralTF,0.0
MC4R,MC4R,None,0.0
FOXP3,FOXP3,NeuroDisease,0.0
RBPJ,RBPJ,NeuroDisease,0.129971109916747
FOXP1,FOXP1,NeuroDisease,0.0879010102888182
RCAN1,RCAN1,HSA21gene,0.775089326896064
B2M,B2M,None,-0.165615651154041
IFRD1,IFRD1,None,-0.0635252808275413
DNMT3A,DNMT3A,NeuroDisease,0.162625591409115
TFF3,TFF3,HSA21TF,0.0
MITF,MITF,GeneralTF,0.0915349731517096
RRP1,RRP1,HSA21gene,0.557628025444029
H2AFZ,H2AFZ,GeneralTF,-0.173701962720899
ATP5PF,ATP5PF,HSA21gene,0.524494498820617
ETS1,ETS1,GeneralTF,-0.316553434874167
TAL1,TAL1,NeuroDev,0.0
HUNK,HUNK,HSA21gene,0.647923656986031
OLIG2,OLIG2,HSA21TF,0.0
TFF2,TFF2,HSA21gene,0.0
TFF1,TFF1,HSA21gene,0.0
SOD2,SOD2,NeuroDev,-0.200030657205418
SNRPE,SNRPE,None,0.0277037471094874
MX2,MX2,HSA21gene,0.0
MORC3,MORC3,HSA21gene,0.580910146978382
LAMTOR5,LAMTOR5,None,-0.128253171975077
BATF,BATF,GeneralTF,0.0
IRF4,IRF4,GeneralTF,0.0
OLIG1,OLIG1,HSA21TF,0.0
TMPRSS2,TMPRSS2,HSA21gene,0.0
MIMAT0000421,MIMAT0000421,None,0.0
MIMAT0000080,MIMAT0000080,None,0.0
MIMAT0000084,MIMAT0000084,None,0.0
MIMAT0000086,MIMAT0000086,None,0.0
MIMAT0000100,MIMAT0000100,None,0.0
MIMAT0000451,MIMAT0000451,None,0.0
MIMAT0004610,MIMAT0004610,None,0.0
MIMAT0004590,MIMAT0004590,None,0.0
MIMAT0000078,MIMAT0000078,None,0.0
CXADR,CXADR,HSA21gene,0.593096662750978
SON,SON,HSA21gene,0.559122057430528
AUTS2,AUTS2,NeuroDisease,0.693141020268356
